_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review
2892106339,false,finalized,3,12/11/2020 05:24:48,helpful,0.6599,62075,جيد جداً. جميل جدا وانصح الجميع به. الافطار مكانه صغير
2892106340,false,finalized,3,12/11/2020 05:24:48,helpful,1.0,216477,“فندق ممتاز ونظيف وموقع جيد يحتاج تحسين بعض الخدمات”. ديكور الفندق وموظفي الاستقبال. الغرف صغيره، الخدمات داخل الغرفه غير مافيه مثلا يوجد روب حمام واحد وكوب قهوه واحد وكاسه ماء واحده وبشكير واحد فقط علما اننا زوجان مع طفلين
2892106341,false,finalized,3,12/11/2020 05:24:48,helpful,0.6599,113953,“اجمل اقامة استرخاء”. طاقم العمل الودود و المتعاونوصلت الساعه ١٢ ظهرا و ادخلت الغرفه مباشره بكل ود و ترحاب  رغم ان التسجيل الساعه ٣ عصرا. لا شي
2892106342,false,finalized,3,12/11/2020 05:25:22,helpful,0.6599,76985,“مقبول نوعا ما”. سعر الانترنت غالي جدا المفروض يكون مجانا. الغرف صغيره جدا جدا
2892106343,false,finalized,3,12/11/2020 05:25:22,helpful,1.0,123450,“اعجبني ماريوت الجداف”. مستوى الخدمه والهدوء والنظافه والاكل على مستوى محترم.. عدم وجود انترنت مجاني في الغرف وبعد موقع الفندق قليلا عن شارع الشيخ زايد.
2892106344,false,finalized,3,12/11/2020 05:25:22,helpful,1.0,87285,“إقامة لا بأس بها للشباب”. لم أفطرالسرير مريح. ضجيج موسيقى الديسكو في الدور الأرضي
2892106345,false,finalized,3,12/11/2020 05:25:22,helpful,0.6599,98685,استثنائي. الغرف واسعة . اثاث ممتاز .. مواقف مزحومة . قاعات تدريبية مكتضه.
2892106346,false,finalized,3,12/11/2020 05:26:11,helpful,0.6599,114406,ضعيف. . مستوى النطافه جدا سيئ لذلك لم اقيم في الفندق
2892106347,false,finalized,3,12/11/2020 05:26:11,helpful,1.0,159208,حسن. . السرير ضيق جدا (عرض 90-135 سم) ، ولا يليق بفندق 5 نجوم اطلاقا، بالاضافة لعدم وجود واي فاي مجاني، و خدمة الغرف متأخرة و يجب التصال بهم لكي يأتوا
2892106348,false,finalized,3,12/11/2020 05:26:11,helpful,0.6599,130098,جيد. توصيل للحرم بأي وقت حين وصولك يتم توصيلك لمواقف السيارات لإيقاف سيارتك ثم إرجاعك للفندق .لديهم عربات مجانية لكبار السن. 
2892106349,false,finalized,3,12/11/2020 05:26:11,helpful,0.6599,69999,رائع. . خدمت الانترنت
2892106350,false,finalized,3,12/11/2020 05:27:14,helpful,1.0,119525,جيد. سعة صدر موظفين الاستقبال قربه من مول الامارات و جميرا بيتش البحر. الفطور مكرر  لايوجد تنوع وعمال النظافه يدخلو الغرف بدون استاذن بعد طرق الباب مره واحده فقط
2892106351,false,finalized,3,12/11/2020 05:27:14,helpful,0.6599,159434,ضعيف جداً. . اثناء الحجز يوجد مواقف مجانية بدون رسومالمفاجاءة المواقف عليها رسوم اضافية وكذلك سيئة وضيقة
2892106352,false,finalized,3,12/11/2020 05:27:14,helpful,1.0,132606,“اقامة موفقة”. واسعةهادئةموقف سيارة مجانيانترنت مجانيافطار مجاني. وجود بعوض داخل الغرفةعدم فصل حملات المعتمرين في المطعم مما يسبب فوضى في المطعم
2892106353,false,finalized,3,12/11/2020 05:27:14,helpful,0.6599,218091,“كانت اقامه رائعة ولشكر حسان تكرم و الشيف على رقي اخلاقهم”. جدا كان المعامله راقيه. 
2892106354,false,finalized,3,12/11/2020 05:27:58,helpful,0.6599,184008,جيد. . تنفيذ طلباتك قبل الوصول
2892106355,false,finalized,3,12/11/2020 05:27:58,helpful,1.0,113408,“الحمدلله والشكر جميع الخدمات المقدمة جيده”. قرب الكان من الحرم الغرف مطله علي الحرم المسجد الموجود داخل الفندق جميع الخدمات متوفره. الاسعار في الوجبات الريسيه الغداء والعشاء مرتفعه
2892106356,false,finalized,3,12/11/2020 05:27:58,helpful,0.6599,68943,رائع. النظافه. الخدمات كحمام السباحه خاصه للنزلاء والعاب الاطفال
2892106357,false,finalized,3,12/11/2020 05:27:58,helpful,0.6599,107167,“من أفضل فنادق مدينة العين”. مناسب للعائلات. 
2892106358,false,finalized,3,12/11/2020 05:28:51,helpful,0.6599,157688,ممتاز. سعر الغرفةالخدمة السريعةالبوفية جميل. 
2892106359,false,finalized,3,12/11/2020 05:28:51,helpful,0.6599,27701,جيد. . الباصات للحرم قليلة جداً...سرير الغرفه صغير والاثاث قليل...النت ضغيف في اوقات وجيد في أوقات.
2892106360,false,finalized,3,12/11/2020 05:28:51,helpful,0.6599,213877,جيد. متعاونين. اعطوني غرفة مطله على اعمال بناءالساعه ٤ الفجر يبدا عملهم وينتهي نومي غصب
2892106361,false,finalized,3,12/11/2020 05:28:51,helpful,0.6599,131625,حسن. . مافيه شبكه نتالباص ماينتظرمافيه مغسلة ملابس
2892106362,false,finalized,3,12/11/2020 05:30:45,helpful,0.6599,220519,“..”. اخذت جناح ملكي من غرفتين نوم وصاله وكان نظيف ومميز والسعر ممتاز ب ٦٩٠ ريال لليلة. لم يعجبني ابدا المواصلات للحرم الباص ينزلنا قبل الحرم  ب ٧٠٠ متر تقريبا وكان معي عربيه فكان شاااق ومتعب للغاية رغم اني كلمت قبل احجز الفندق وسالتهم هل النفق مفتوح لانه يختصر ومريح قالي نعم وللاسف يوم وصلت صار النفق مقفل موظفين الفندق يقولون اوقات المواسم (رمضان والحج)يفتح النفق فقط والاوقات العادية يكون الطريق بعيد ياخذ تقريبا نص ساعة مع المشي للوصول للحرم عكس عند افتتاح النفق ياخذ ٨ دقايق للوصول للحرم لا انصح لمن لدية مسنين او اشخاص لا يتحملون المشي الزائد
2892106363,false,finalized,3,12/11/2020 05:30:45,helpful,0.6599,111074,“رأيي ورأي اسرتي”. الموقع ممتاز جدا + بوفيه الافطار فاخر وراقي جدا. عدم وجود مواقف مجانية خاصة للنزلاء
2892106364,false,finalized,3,12/11/2020 05:30:45,helpful,1.0,146552,“ليس هنالك افطار ولا مطاعم تاتي للفندق”. النظافة. مساحة الغرف
2892106365,false,finalized,3,12/11/2020 05:30:45,helpful,1.0,6996,“فندق ممتاز ولا كن النظافة سيئة”. . نظافة الطعام سيئة حيث وجدنا ديدان في السلطةنظافة الغرف سيئة حيث لا يتم التنظيف بشكل كامل ولا بد ان تتصل اكثر من مرة لتحصل على نظافة الغرفة
2892106366,false,finalized,3,12/11/2020 05:31:32,helpful,0.6599,132139,مرضي. الفندق هاديء. لم يتم تسليمي الغرفة الابعد دفع المبلغ كامل
2892106367,false,finalized,3,12/11/2020 05:31:32,helpful,0.6599,28875,“الفندق رائع .”. موقع الفندق ممتاز وطاقم الموظفين متعاونين جداً وما لفت انتباهي هو اضافة خدمة الواي فاي داخل الغرف ( وهي لم تكن موجوده في السابق ) مما جعل اقامتي في الفندق اكثر راحه ومتعه . شكراً للجميع .. لا يوجد .
2892106368,false,finalized,3,12/11/2020 05:31:32,helpful,0.6599,10266,ضعيف جداً. لا يوجد شي جميل. عدم الاعتراف بالحجز المسبق عن طريق برنامج بوكنك
2892106369,false,finalized,3,12/11/2020 05:31:32,helpful,0.6599,3118,“لاباأس والسعر بالموقع الكتروني يختلف بالفندق”. السعر قيمة منخفضة. الموقع لايوجد تاكسى خدمة الغرف
2892106370,false,finalized,3,12/11/2020 05:32:19,helpful,1.0,60411,“اخيس تعامل قد رايته”. اعجبني عمال النظافة ودودين وسريعين في تنظيف الغرف. 1- الاستقبال واحد باليل وواحد الظهر من اوسخ ما رايت تمشكلنا بدخول الفندق لاني من بوكنق يعمل من غير نفس لم يعطيني نفس الغرفة اللي طلبت قالي كلم بوكنق اسلوب غير مهذب طلبت منه بطانية قالي ادفع 25 درهمهذا اللي بالاستقبال فيه اثنين مصررين كرهوني بالامارات
2892106371,false,finalized,3,12/11/2020 05:32:19,helpful,0.6599,135339,جيد. كل شيئ. الطعام سئ جدا ولا يقدم يوميا لا اعلم لماذا
2892106372,false,finalized,3,12/11/2020 05:32:19,helpful,1.0,80926,استثنائي. النظافة .البلكونات في كل غرفة. المواقف.خدمة العاملين وخصوصاً مصطفى المصري  وابتسامتهم كانت مميزه.وجود مخرج مباشر للمارينا. ماء المسبح بارد لايوجد جاكوزي
2892106373,false,finalized,3,12/11/2020 05:32:19,helpful,1.0,198201,“فندق جميل جداً”. الفندق و اتصاله بالممجمع. أعمال الصيانه و الهدم و إعادة الإنشاء للمباني في المجمع الفستفل ستي حيث أنه قد تم هدم نصف المجمع (المجمع كان في السابق جميل جداً) لذا أنصح الجميع بعدم الذهاب إلي حين إنتهاء أعمال الإنشاء
2892106374,false,finalized,3,12/11/2020 05:33:02,helpful,0.6599,8646,“ممتاز جدا”. النظافه .. لا ازعاج ممتاز جدا. 
2892106375,false,finalized,3,12/11/2020 05:33:02,helpful,0.6599,180719,“مسافر مرتاح”. الفندق رووووووعه. 
2892106376,false,finalized,3,12/11/2020 05:33:02,helpful,0.6599,205623,“رائع”. التعامل ممتاز. السعر
2892106377,false,finalized,3,12/11/2020 05:33:02,helpful,0.6599,58019,مرضي. الموقع مناسب بمحاذات البوادي مول. التأخير في التوصيل الخدمات
2892106378,false,finalized,3,12/11/2020 05:33:38,helpful,0.6599,116958,“لا يستحق المبلغ المدفوع”. قريب من برج الفيصليه يوجد مواقف للسيارات. صوت معدات البناء التلفزيون صغير جدا ولا يحتوي ع قنوات
2892106379,false,finalized,3,12/11/2020 05:33:38,helpful,1.0,75391,جيد جداً. اقامة هادئة فندق نظيف جدا ومريح مواقف متوفره ف اي وقت وتحت مظليات. عدم توفر الواي فاي ف الغرف فقط يتوفر ف الاستراحه
2892106380,false,finalized,3,12/11/2020 05:33:38,helpful,1.0,158648,“جيد جدا”. المنظر الهدوء جو الطبيعه والبساطة بالمكان المحيطالفطار أكثر من ممتاز أعجبني جدا. الماء الساخن أكثر من نصف ساعه والماء مفتوح حتى يأتي الماء الساخنالغداء
2892106381,false,finalized,3,12/11/2020 05:33:38,helpful,1.0,72777,“عادي جدا”. موقع الفندق جيد وقريب من كثير من الأماكن المهمة بدبي توفر صراف - سوبر ماركت -صيدليه. الغرف ليست بالمستوئ المطلوب المبالغه في السعر دورة المياة تحتاج الئ تجديد الفندق غير مناسب للعائلات المحافظة
2892106382,false,finalized,3,12/11/2020 05:34:27,helpful,0.6599,133383,“نظيف”. الموقع..النظافه. المواصلات تحتاج الى تنظيم اكثر ودقه بالمواعيدنوعيه الافطار غير جيده
2892106383,false,finalized,3,12/11/2020 05:34:27,helpful,0.6599,173852,استثنائي. اعجبني موقع الفندق النظافة الخدمة والمطاعم. لا شيئ
2892106384,false,finalized,3,12/11/2020 05:34:27,helpful,1.0,149669,“شكراً بوكينق”. اخذت اربع غرف كل غرفتين متصله ببعض كانت رائعه من ناحية المساحه والنظافه وتعامل الطاقم والمسبح جميل فيه بار لكن مايأثر على تواجد العوائل لانه هادي المبلغ ممتاز بالنسبه للفندق واخذته عن طريق بوكينق بسعر جميل جدا. موقعه في بر دبي بعيد شوي لكن يستاهل العنوه و المطاعم قريبه لكن ما توصلها الرجل
2892106385,false,finalized,3,12/11/2020 05:34:27,helpful,0.6599,136265,“اقامه جميله وممتعه”. موقع الفندق بجوار المول. عدم تسليم الغرفة فور وصولي للفندقفلقد صلت ف الموعدد المحدد ولكن انتظرت ساعه ونصف لاستلم الغرفة
2892106386,false,finalized,3,12/11/2020 05:35:05,helpful,1.0,174357,استثنائي. طاقم الفندق جميعهم دون استثناء كنت حاجز استوديو عملوا اب قريد غرفتين وصاله كان شي خيالي قريب جداً من الشاطيء له شاطيء ايضاً خاص به. الرسوم مقابل الانترنت لا تليق بفندق مثل الهلتون وعراقته
2892106387,false,finalized,3,12/11/2020 05:35:05,helpful,0.6599,71964,“احلى مافيه الموقع”. ……. عدم الاهتمام  بالكهرباء
2892106388,false,finalized,3,12/11/2020 05:35:05,helpful,0.6599,168090,“تجربة طيبة”. الفندق جيد وفخم .. وضخمهادئ ومريحلاتوجد فيه زحمة وصخبالطاقم لطيف وخدوم. غرفة النوم صغيرةسعر غداء المطعم مرتفعلاتوجد أحذية للحمام
2892106389,false,finalized,3,12/11/2020 05:35:05,helpful,0.6599,91099,“جيد”. الموقع. عدم توفر جميع الخدمات
2892106390,false,finalized,3,12/11/2020 05:35:48,helpful,1.0,135483,“اقامه اكثر من سيئه”. لاشيء. ازعاج الاطفال في الممرات ، الافطار غيرمتنوع واصناف قليله جدا والنكهات سيئه والملح زايد ، خدمة الغرف سيئين في طريقة ردهم على النزلاء ، الممرات والمصعد متسخه واللوبي مليء بالذباب
2892106391,false,finalized,3,12/11/2020 05:35:48,helpful,0.6599,155540,مرضي. الموقع جيد. قيمة الغرفة مرتفع بمقارنة مع أسعار الغرف في الشقق الفندقية الاخرى.
2892106392,false,finalized,3,12/11/2020 05:35:48,helpful,0.6599,163017,“الفندق روعه”. بصراحة جميع العاملين في الفندق يتعاملون بكل ذوق وأدب ويهمون بالمساعدة من غير لا تطلب منهم اي مساعدة . وكل الشكر لطاقم الاستقبال على الابتسامه الموجودة طول الوقت . تحياتي وموفقين .. لا يوجد شي
2892106393,false,finalized,3,12/11/2020 05:35:48,helpful,0.6599,95525,مرضي. . طاقم العمل في الاستقبال
2892106394,false,finalized,3,12/11/2020 05:37:26,helpful,0.6599,75156,استثنائي. Decoration. Nothing
2892106395,false,finalized,3,12/11/2020 05:37:26,helpful,0.6599,130287,“ممتاز من كل النواحي ما عدا الإنترنت”. الإفطار ممتاز في رمضان.. الانترنت ضعيف جدا
2892106396,false,finalized,3,12/11/2020 05:37:26,helpful,0.6599,17736,“مكان جيد”. السرير كان مريح. الإزعاج الصادر من مكائن الكهرباء أمام الفندق
2892106397,false,finalized,3,12/11/2020 05:37:26,helpful,0.6599,68170,“ممتاز”. النظافة. وجميع العاملين. لا شئ
2892106398,false,finalized,3,12/11/2020 05:38:00,helpful,1.0,117085,“فندق قديم و متهالك في دورات المياه و الغرف”. لا شي و هناك رائحة كريهة في الاستقبال. دورات المياه و السرير غير مريح و لم يوفر لي طفل سرير
2892106399,false,finalized,3,12/11/2020 05:38:00,helpful,0.6599,110655,“قرب من الحرم وسرعة في الخدمة”. القرب من الحرم والسرعة في الخدمة. 
2892106400,false,finalized,3,12/11/2020 05:38:00,helpful,0.6599,216669,“برجاء الاهتمام بموضوع الأبواب”. . تكدس النزلاء في اللوبي  .. ازعاج من أصوات أبواب الغرف المجاورة
2892106401,false,finalized,3,12/11/2020 05:38:00,helpful,0.6599,73246,ضعيف. . الفندق لا يستحق نجمتين فكيف بخمس نجومفأثاثه قديم.-لاحظت وجود حشرة
2892106402,false,finalized,3,12/11/2020 05:38:41,helpful,0.6599,98830,جيد. خدمة الزبون. 
2892106403,false,finalized,3,12/11/2020 05:38:41,helpful,0.6599,63463,“بلاتينيوم .. الرقي والراحة ..”. أجنحة رائعه وتعامل راقي من طاقم العمل ... الإنترنت ضعيف ..
2892106404,false,finalized,3,12/11/2020 05:38:41,helpful,1.0,136802,“لاتضيع فلوسك فيه”. الموقع. سوء الادارةوسوء النظافةالاثاث قديم ومتهالكالابواب لاتفتح بالبطاقةالحمام لايوجد فيه مروحة شفطروائح كريهة في الممراتمواقف السيارات حتى الحجز المسبق لايعتمدونه
2892106405,false,finalized,3,12/11/2020 05:38:41,helpful,0.6599,95069,“كانت تجربه حلوه”. الاكل ممتاز. 
2892106406,false,finalized,3,12/11/2020 05:39:35,helpful,0.6599,82057,حسن. . طاقم الإدارة وخاصة ( المدير - ف مصري الجنسية ) وأيضاً بعض موظفي الاستقبال ..
2892106407,false,finalized,3,12/11/2020 05:39:35,helpful,0.6599,58415,ممتاز. أكل الاستقبال كان ممتاز. الغباب في الغرفة
2892106408,false,finalized,3,12/11/2020 05:39:35,helpful,0.6599,172873,“جميله رائعه”. الراحه. لا شيء
2892106409,false,finalized,3,12/11/2020 05:39:35,helpful,1.0,39167,“الموقع خراااافي.”. الموقع جدا مميز في وسط الGBR.وفرة المواقف.رغم بعض السلبيات يعتبر خيار مناسب جد ولن اتردد في السكن فيه مره اخرى في حال عدم وجود خيار منافس.. تعامل بعض موظفي الاستقبال لا يليق بالمكان. حجزت شقة مطلة ع البحر وتم اعطائي شقة بإطلالة جانبية في البرج الثاني بحجة ان الشقة غير جاهزة علما بأني وصلت الفندق الساعه ٦ مساء.رفض تغير الشقة عندما لم تعجبني اطلالتها.يحتاج لتجديد مفارش السرير بعضها قديمه. بطئ المصاعد
2892106410,false,finalized,3,12/11/2020 05:49:24,helpful,1.0,112572,“مقبول”. الموقع وسرعه النت. 1 الضيافه الترحيب غير موجوده 2 ضيق الغرفه 529 بسريران والمساحه ضيقه جدا3 جميع العاملين ينتظرون البقشيش حتي لوفتح لك باب4 المطعم لايوجد بوفيه غير الافطار طالبت عشاء برياني بلحم مع الاسف طلع شي ثاني طلبتة شوربه عدس مع اللسف جائت شربة ذرهوالاكل سيئ
2892106411,false,finalized,3,12/11/2020 05:49:24,helpful,0.6599,137158,“راقي”. الخدمات المقدمه ونظافة الفندق والتكييف ممتاز. لا شي
2892106412,false,finalized,3,12/11/2020 05:49:24,helpful,0.6599,48383,استثنائي. فندق جميل وراقي جداً والمعامله جداً ممتازه وجميع الموظفين يبتسمون بكل الاوقات والاستقبال كان ممتاز من المطار ومن الفندق ايضاً. 
2892106413,false,finalized,3,12/11/2020 05:49:24,helpful,0.6599,166991,ممتاز. تعامل طاقم العمل راقي جدا ومتعاونين جدا. 
2892106414,false,finalized,3,12/11/2020 05:50:19,helpful,1.0,272,“لمن اراد الهدوء والقيمة مقابل المال”. اكثر ما اعجبني هو ان جميع مرافق الفندق لايسمح بالتدخين بها حتى بداخل الغرفة مما جعل رائحة الفندق جميلة. عدم وجود مسبح بالخارج وان المسبح داخلي وصغير الحجم
2892106415,false,finalized,3,12/11/2020 05:50:19,helpful,0.6599,158388,ممتاز. الموقعنظافة هدوء. الافطار لم يتم تبديل الفوط
2892106416,false,finalized,3,12/11/2020 05:50:19,helpful,0.6599,35612,جيد جداً. روعه المكان. المطعم
2892106417,false,finalized,3,12/11/2020 05:50:19,helpful,1.0,115954,“من افضل فنادق مكه”. من افضل فنادق مكه ويميزه انه على الساحه مباشره وفطورهم جيد ومتنوع لكن البوفيه زحمه. عامل صف السيارات حك في السارتي وأصابها ضرر لما كلمته قال مو انا!
2892106418,false,finalized,3,12/11/2020 05:51:43,helpful,0.6599,147107,“مقبولة”. . مستوى النظافة ورداءة الخدمات
2892106419,false,finalized,3,12/11/2020 05:51:43,helpful,0.6599,31746,جيد. . الفطور ما أنصحك فيه
2892106420,false,finalized,3,12/11/2020 05:51:43,helpful,1.0,147113,“يصلح تمشية حال”. حسن الاستقبال وتوفر برادات الماء في الممرات وقربه من الحرم ... الغرفة صغيرة والاثاث قديم جدا ودورة المياه صغيرة وغير نظيفة بشكل عام المكان غير مناسب لمن أراد الراحة الجيدة
2892106421,false,finalized,3,12/11/2020 05:51:43,helpful,0.6599,103909,جيد. موقع ممتاز. 
2892106422,false,finalized,3,12/11/2020 05:59:27,helpful,1.0,161266,“تجرابة نجم”. 🔹مستوى الامن والمراقبة الرائع . 🔹 النظافة بشكل عام .. يحتاج الى صيانة في قاعة الافطار بسبب دخول كمية من الامطار داخل القاعة ادى الى تقليل عدد الاماكن المخصصة للجلوس على مائدة الطعام ..
2892106423,false,finalized,3,12/11/2020 05:59:27,helpful,0.6599,214644,“عند وصولي لم اجد اللذي طلبته”. قريب على جميع الاماكن وموقع مميز. اني عند تاكد من وجود حجز تم افادتي بغرفة اخرى والفارق كان اكثر في سعر
2892106424,false,finalized,3,12/11/2020 05:59:27,helpful,0.6599,107762,“فندق بموصفات دار التوحيد”. . سعر المواقف
2892106425,false,finalized,3,12/11/2020 05:59:27,helpful,1.0,22579,ضعيف. موقع الفندق مناسب جداً لقربه من المترو و المطار والمطاعم والصالونات والمغاسل والمقاهي الشعبية بدون عناء مواصلات .. الفندق كتمه في اللوبي والمدخل من أول ماتدخل تكش منه ناهيك عن روائح في الغرف وكتمة غريبه وليس بمستوى اربع نجوم صراحه !!انا اتكلم بذمة وبدون مجاملة للأمانه .
2892106426,false,finalized,3,12/11/2020 06:07:51,helpful,1.0,176200,“إقامة ممتعة بالقرب من الحرم”. الموقع ممتاز وقريب من الحرم وقريب من المطاعم والسوبر ماركت  وكذالك محلات التسوق وهادي ونظيف جدًا ويوجد مطبخ صغير عين كهربائية وثلاجة  ومكينه لاعداد الكافيالفطور ممتاز وشهي والعاملين فيه ممتازين جدًا وخصوصًا صلاح وهو مصري ولطيف جدًا. التأخير في إجراءات الدخول
2892106427,false,finalized,3,12/11/2020 06:07:51,helpful,0.6599,93669,“فندق مريح نفسياً - Comfortable stay”. الخدمة والتعامل راقي - نافذة الغرفة كبيرة وتجعل الغرفة مضيئة وشرحة طلبت التمديد لحين وقت اقلاع الطائرة ولم كن لديهم اي مانع دون مقابل مادي الحديقة مريحة بالرغم كونها صغيرة جداً بشكل عام الاقامة مريحة جداً شكرا لكموددت أن أكرر الزيارة حيث أن لدي زيارة أخرى للرياض في الاسبوع التالي لكن المبلغ غالي بالنسبة لميزانيتي Good service and respectful stuff. I liked the windows whis is very big and make the room lightly and freshness. I needed to extend my check out few hours then they accepted than with no additional fees the garden cozy and fresh. overall I enjoyed my comfortable stay in Riyadh. Thankl you. المطعم عادي - مدخل أو الممر لمنطقة الحديقة والمسبح والنادي مظلم
2892106428,false,finalized,3,12/11/2020 06:07:51,helpful,1.0,173798,مخيب للأمل. الموقع فقط. النظافه سيئة جدا . لايوجد طقم النظافة  الشخصي بالحمام . لايوجد ماء حار . خلاط المياه مكسور . لايوجد شطاف بالحمام . خدمة الغرف سيئة وبطيئة جدا . الغرف غير عازلة عن الصوت .مواقف السيارات غير مرتب . عدم المام موظف الاستقبال بكيفية استخدام بطاقة الائتمان . عدم تسليم الغرفة في الوقت المحدد . عند الخروج من المصعد لاتوجد لافته تبين تسلسل الغرف وارقامها باليمين  الشمال
2892106429,false,finalized,3,12/11/2020 06:07:51,helpful,0.6599,194529,“مكان الاقامة جيد”. . عدم وجود مواقف للسيارات
2892106430,false,finalized,3,12/11/2020 06:09:36,helpful,1.0,41320,جيد. النظافه الإفطار الخدمات عموماً ممتاز. الواي فاي ضعيف جداً لايوجد عوازل تمنع الصوت إزعاج الأعمال القريبه والموجوده في الفندق نقص بعض المستلزمات
2892106431,false,finalized,3,12/11/2020 06:09:36,helpful,0.6599,125387,مرضي. . الموقع ليس جيدا قريب من ورش صيانة السيارات و لا يوجد مطاعم قريبه من الشقق
2892106432,false,finalized,3,12/11/2020 06:09:36,helpful,0.6599,110747,رائع. وسع الغرفه وسرعة وصول المصاعد وكل شي جميل فيه واشكرهم على حسن استقبالهم. يقولون ان عندهم واي فاي وانا ماشبك عندي الا اخر يوم في اقامتي
2892106433,false,finalized,3,12/11/2020 06:09:36,helpful,1.0,954,“لمسات للوصول للكمال”. النظافة و الديكور و الاضاءاتتعامل طاقم العاملين و سرعة تلبية الطلباتالراحة. ضعف الوجبات المقدمة من الكفتريا الداخليةعدم وجود مكرويفعدم وجود سخانة ماء و الشاي و القهوةلا يوجد عزل كافي
2892106434,false,finalized,3,12/11/2020 06:10:10,helpful,1.0,160019,“لا يستحق اربع نجوم”. عادي. اخذ تامين ووقت تسجيل الخروج لم يتم ارجاعه الا بطلب مني وقالت لي الموظفه لماذا لا تعطيه لي كعيديه من باب الاحراج لي وايضا دورات المياه كلها تصريف المياه سيء عند استخدام المغاسل يبقى الماء في المغسله
2892106435,false,finalized,3,12/11/2020 06:10:10,helpful,0.6599,117712,“أنصح لغير العوائل”. الغرف كبيرة بس. الخدمه الغرف نظافة الحمامات السيرفس إزعاج طول الليل من الغناء
2892106436,false,finalized,3,12/11/2020 06:10:10,helpful,1.0,16611,“المكان والمناسبة اجل واهم من الفندق”. عدم الاهتمام بالنظافة في الغرف والممرات. طريقة الدخول للفندق
2892106437,false,finalized,3,12/11/2020 06:10:10,helpful,0.6599,112805,استثنائي. كل شئ فيه ممتاز. 
2892106438,false,finalized,3,12/11/2020 06:10:45,helpful,1.0,38986,“لايستحق التجربه”. الموقع والاطلاله فقط. الروم سيرفس جداً بطيء  ،، الاصنصير عليه زحمه ،، البوفيه غير متنوع وغير لذيذ ابداً .
2892106439,false,finalized,3,12/11/2020 06:10:45,helpful,0.6599,213120,“جيد جدا”. جميل. 
2892106440,false,finalized,3,12/11/2020 06:10:45,helpful,1.0,63756,جيد. الغرف واسعة ، وجودة مطارح اضافية في الغرفة بدون طلب وهذه فكرة ابداعية من الفندق فكل سرير تحته مطرحة اخرى، نظافة الفندق جيدة ، الخدمات قريبة،. الافطار عادي جدا،مكان الفندق بعيد عن البحر تحتاج نصف ساعة اذا كان الطريق غير مزدحم .المسبح لم يكن يعمل.طاقم الاستقبال وخصوصا مدير الحجز وكذلك الاخ نضال لديهم مشكلة في التعامل الصحيح ومثال ذلك: 1- محاول اجباري لدفع كامل مبلغ الحجز بحجة انه غير قابل للالغاء ولكن حسب سياسية البوكنج لحجزي يحق لي ذلك ورفضت ذلك .2- موعد الخروج الساعة 2 ويتصل عليك ليخبرك انه عليك الخروج الساعة 1:30 ولكني رفضت وخرجت 2.
2892106441,false,finalized,3,12/11/2020 06:10:45,helpful,0.6599,158505,استثنائي. فندق نظيف وجميل موقعه مميز والمسبح فيه مغطى ورائع. الانترنت من غير المستوى المطلوب من ناحية السرعة وايضا لايوجد تنوع في وجبة الافطار يعني كل يوم نفس الاكل
2892106442,false,finalized,3,12/11/2020 06:11:30,helpful,0.6599,100496,استثنائي. النظافة وحسن الترتيب وجودة الخدمة أنصح به تماما. لايوجد
2892106443,false,finalized,3,12/11/2020 06:11:30,helpful,0.6599,182692,“v.good”. hospitality Good environmentClean room. 
2892106444,false,finalized,3,12/11/2020 06:11:30,helpful,0.6599,146658,مقبول. الهدوء. بعده عن الحرم ، يوجد باص لنقل الى الحرم لكن يتم الاعتذار بعدم ذهابه بالوقت
2892106445,false,finalized,3,12/11/2020 06:11:30,helpful,1.0,16216,“المكان ممتاز للعائلة”. موقع الشقق و نظافتها ممتازة. الواي فاي ضعيف و أحيانا يقطع
2892106446,false,finalized,3,12/11/2020 06:12:04,helpful,0.6599,11501,“فندق ممتاز”. كل شي. 
2892106447,false,finalized,3,12/11/2020 06:12:04,helpful,1.0,155118,“لا يصلح للسعوديين أي كان عائلة او شباب”. الشقة ممتازة. طاقم الاستقبال كذابين وخاصة المصري قبل أجار الشقة تحدثت معه شخصيا وأكد لي طلباتي لاكن بعد الاجار كلش شيء تبخر.أي زائر للشقة يبقى موجود ومسجل من ضمن ساكني الشقة حتى لو لم يكن موجود هل هذا معقول.
2892106448,false,finalized,3,12/11/2020 06:12:04,helpful,0.6599,122909,استثنائي. . عدم توافر سيارات كافيه للتوصيل حيث
2892106449,false,finalized,3,12/11/2020 06:12:04,helpful,0.6599,139083,“روعه”. الحلو في ماتشوف خليجين وايد. الافطار
2892106450,false,finalized,3,12/11/2020 06:12:38,helpful,0.6599,117950,“مناسب للشباب”. الموقع. لا شس
