n,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q,helpfulness
722,0.10335917312661498,0.08597285067873303,0.0,0.1271186440677966,0.0,0.0,helpful
723,0.3626184323858743,0.330316742081448,0.0,0.4459745762711864,0.0,0.0,helpful
724,0.040482342807924204,0.027149321266968326,0.0,0.04978813559322034,0.0,0.0,helpful
725,0.15590008613264428,0.15384615384615385,0.0,0.1917372881355932,0.0,0.0,somewhat_helpful
726,0.034453057708871665,0.022624434389140267,0.0,0.0423728813559322,0.0,0.0,somewhat_helpful
727,0.09819121447028424,0.07692307692307693,0.0,0.12076271186440678,0.0,0.0,somewhat_helpful
728,0.014642549526270456,0.013574660633484163,0.0,0.018008474576271187,0.0,0.0,helpful
729,0.06459948320413436,0.049773755656108594,0.0,0.07944915254237288,0.0,0.0,helpful
730,0.08268733850129201,0.07239819004524888,0.0,0.10169491525423728,0.0,0.0,somewhat_helpful
731,0.25064599483204136,0.2081447963800905,0.043478260869565216,0.2288135593220339,0.0,0.0,unrelated
732,0.040482342807924204,0.027149321266968326,0.0,0.04978813559322034,0.0,0.0,helpful
733,0.08527131782945736,0.05882352941176471,0.0,0.1048728813559322,0.0,0.0,somewhat_helpful
734,0.12919896640826872,0.10407239819004524,0.043478260869565216,0.11679025423728813,0.0,0.0,somewhat_helpful
735,0.2015503875968992,0.16289592760180996,0.043478260869565216,0.18352754237288132,0.0,0.0,somewhat_helpful
736,0.0921619293712317,0.05429864253393665,0.0,0.11334745762711865,0.0,0.0,somewhat_helpful
737,0.19810508182601205,0.17647058823529413,0.13043478260869565,0.11705508474576272,0.0,0.0,not_helpful
738,0.05512489233419466,0.049773755656108594,0.0,0.06779661016949151,0.0,0.0,somewhat_helpful
739,0.09043927648578813,0.06787330316742081,0.0,0.11122881355932204,0.0,0.0,somewhat_helpful
740,0.3660637381567614,0.3619909502262443,0.17391304347826084,0.1875,0.0,0.3888888888888889,somewhat_helpful
741,0.3858742463393626,0.334841628959276,0.0,0.4745762711864407,0.0,0.0,helpful
742,0.1326442721791559,0.1176470588235294,0.0,0.163135593220339,0.0,0.0,helpful
743,0.16795865633074936,0.13122171945701358,0.0,0.20656779661016947,0.0,0.0,somewhat_helpful
744,0.06804478897502153,0.049773755656108594,0.17391304347826084,0.030417675544794187,0.0,0.0,helpful
745,0.07407407407407407,0.05429864253393665,0.0,0.09110169491525424,0.0,0.0,somewhat_helpful
746,0.12919896640826872,0.09502262443438914,0.043478260869565216,0.11679025423728813,0.0,0.0,unrelated
747,0.16623600344530576,0.13122171945701358,0.0,0.20444915254237286,0.0,0.0,somewhat_helpful
748,0.42204995693367786,0.3619909502262443,0.0,0.5190677966101694,0.0,0.0,helpful
749,0.4392764857881137,0.3981900452488688,0.043478260869565216,0.4028072033898305,0.0,0.0,helpful
750,0.047372954349698536,0.045248868778280535,0.0,0.05826271186440678,0.0,0.0,somewhat_helpful
751,0.15590008613264428,0.1176470588235294,0.0,0.1917372881355932,0.0,0.0,helpful
752,0.1111111111111111,0.08597285067873303,0.0,0.13665254237288135,0.0,0.0,helpful
753,0.24203273040482345,0.2398190045248869,0.0,0.2976694915254237,0.0,0.0,somewhat_helpful
754,0.05512489233419466,0.045248868778280535,0.0,0.06779661016949151,0.0,0.0,somewhat_helpful
755,0.16192937123169682,0.14479638009049775,0.0,0.19915254237288132,0.0,0.0,helpful
756,0.09732988802756244,0.08597285067873303,0.0,0.11970338983050845,0.0,0.0,somewhat_helpful
757,0.16968130921619293,0.14027149321266968,0.0,0.2086864406779661,0.0,0.0,unrelated
758,0.02842377260981912,0.01809954751131222,0.0,0.034957627118644065,0.0,0.0,not_helpful
759,0.12919896640826872,0.12217194570135745,0.0,0.15889830508474576,0.0,0.0,somewhat_helpful
760,0.0818260120585702,0.06334841628959276,0.0,0.10063559322033896,0.0,0.0,helpful
761,0.040482342807924204,0.022624434389140267,0.0,0.04978813559322034,0.0,0.0,not_helpful
762,0.3807062876830319,0.334841628959276,0.0,0.4682203389830509,0.0,0.0,somewhat_helpful
763,0.07579672695951765,0.06787330316742081,0.043478260869565216,0.06753177966101695,0.0,0.0,helpful
764,0.04995693367786391,0.04072398190045249,0.0,0.06144067796610169,0.0,0.0,somewhat_helpful
765,0.2919896640826873,0.2850678733031674,0.0,0.3591101694915254,0.0,0.0,helpful
766,0.03875968992248062,0.027149321266968326,0.0,0.047669491525423734,0.0,0.0,somewhat_helpful
767,0.10766580534022396,0.10407239819004524,0.0,0.13241525423728812,0.0,0.0,somewhat_helpful
768,0.06546080964685616,0.05429864253393665,0.0,0.08050847457627118,0.0,0.0,somewhat_helpful
769,0.18604651162790695,0.17647058823529413,0.2608695652173913,0.06991525423728813,0.0,0.0,helpful
770,0.15676141257536608,0.12669683257918551,0.0,0.1927966101694915,0.0,0.0,somewhat_helpful
771,0.040482342807924204,0.04072398190045249,0.0,0.04978813559322034,0.0,0.0,helpful
772,0.5004306632213609,0.4705882352941176,0.0,0.6154661016949152,0.0,0.0,not_helpful
773,0.1912144702842377,0.17194570135746606,0.0,0.2351694915254237,0.0,0.0,helpful
774,0.07062876830318691,0.05429864253393665,0.0,0.08686440677966101,0.0,0.0,somewhat_helpful
775,0.3462532299741602,0.3122171945701357,0.043478260869565216,0.3170021186440678,0.0,0.0,helpful
776,0.08699397071490095,0.07239819004524888,0.0,0.1069915254237288,0.0,0.0,helpful
777,0.06459948320413436,0.05429864253393665,0.0,0.07944915254237288,0.0,0.0,somewhat_helpful
778,0.13092161929371232,0.12669683257918551,0.0,0.16101694915254236,0.0,0.0,not_helpful
779,0.2360034453057709,0.18099547511312214,0.0,0.29025423728813554,0.0,0.0,helpful
780,0.1869078380706288,0.1583710407239819,0.0,0.22987288135593215,0.0,0.0,somewhat_helpful
781,0.2515073212747632,0.22171945701357465,0.6086956521739131,0.04673479561316052,0.0,0.0,not_helpful
782,0.04392764857881137,0.045248868778280535,0.0,0.05402542372881355,0.0,0.0,helpful
783,0.062015503875968984,0.049773755656108594,0.0,0.07627118644067796,0.0,0.0,helpful
784,0.03875968992248062,0.03167420814479638,0.0,0.047669491525423734,0.0,0.0,helpful
785,0.08785529715762272,0.07239819004524888,0.0,0.10805084745762712,0.0,0.0,helpful
786,0.17915590008613266,0.167420814479638,0.0,0.22033898305084745,0.0,0.0,not_helpful
787,0.07579672695951765,0.06787330316742081,0.0,0.09322033898305083,0.0,0.0,helpful
788,0.03962101636520241,0.03619909502262444,0.0,0.04872881355932203,0.0,0.0,somewhat_helpful
789,0.15503875968992248,0.13574660633484162,0.043478260869565216,0.140625,0.0,0.0,helpful
790,0.07924203273040482,0.07239819004524888,0.0,0.09745762711864406,0.0,0.0,helpful
791,0.1920757967269595,0.16289592760180996,0.0,0.236228813559322,0.0,0.0,helpful
792,0.11627906976744184,0.09049773755656107,0.0,0.14300847457627114,0.0,0.0,helpful
793,0.19724375538329025,0.18099547511312214,0.0,0.24258474576271186,0.0,0.0,somewhat_helpful
794,0.34194659776055125,0.2986425339366516,0.13043478260869565,0.2055084745762712,0.0,0.0,helpful
795,0.05598621877691645,0.03167420814479638,0.0,0.06885593220338983,0.0,0.0,somewhat_helpful
796,0.002583979328165375,0.0,0.0,0.003177966101694915,0.0,0.0,somewhat_helpful
797,0.06718346253229975,0.05882352941176471,0.0,0.0826271186440678,0.0,0.0,helpful
798,0.09388458225667527,0.07239819004524888,0.043478260869565216,0.08421610169491525,0.0,0.0,somewhat_helpful
799,0.2222222222222222,0.18552036199095026,0.0,0.2733050847457627,0.0,0.0,helpful
800,0.08010335917312661,0.06787330316742081,0.0,0.09851694915254236,0.0,0.0,helpful
801,0.22136089577950044,0.1990950226244344,0.0,0.2722457627118644,0.0,0.0,helpful
802,0.09388458225667527,0.08144796380090498,0.2608695652173913,0.032132768361581916,0.0,0.0,somewhat_helpful
803,0.22049956933677864,0.1990950226244344,0.2608695652173913,0.08403954802259886,0.0,0.0,helpful
804,0.05857019810508182,0.04072398190045249,0.0,0.07203389830508475,0.0,0.0,helpful
805,0.030146425495262707,0.013574660633484163,0.0,0.03707627118644068,0.0,0.0,helpful
806,0.09819121447028424,0.07692307692307693,0.0,0.12076271186440678,0.0,0.0,helpful
807,0.037037037037037035,0.01809954751131222,0.0,0.04555084745762712,0.0,0.0,helpful
808,0.07665805340223945,0.05882352941176471,0.13043478260869565,0.0423728813559322,0.0,0.0,helpful
809,0.03875968992248062,0.022624434389140267,0.0,0.047669491525423734,0.0,0.0,helpful
810,0.16968130921619293,0.13574660633484162,0.0,0.2086864406779661,0.0,0.0,helpful
811,0.13608957795004306,0.1176470588235294,0.0,0.16737288135593215,0.0,0.0,helpful
812,0.059431524547803614,0.045248868778280535,0.0,0.07309322033898305,0.0,0.0,somewhat_helpful
813,0.2127476313522825,0.19004524886877827,0.5217391304347826,0.04470338983050847,0.0,0.0,somewhat_helpful
814,0.031007751937984492,0.01809954751131222,0.0,0.03813559322033898,0.0,0.0,not_helpful
815,0.11886304909560726,0.11312217194570134,0.0,0.1461864406779661,0.0,0.0,somewhat_helpful
816,0.17054263565891473,0.1583710407239819,0.0,0.2097457627118644,0.0,0.0,helpful
817,0.17226528854435832,0.14027149321266968,0.043478260869565216,0.15651483050847456,0.0,0.0,helpful
818,0.08785529715762272,0.06334841628959276,0.0,0.10805084745762712,0.0,0.0,helpful
819,0.13092161929371232,0.09049773755656107,0.08695652173913042,0.09279661016949152,0.0,0.0,not_helpful
820,0.12661498708010335,0.12217194570135745,0.0,0.15572033898305085,0.1176470588235294,0.0,helpful
821,0.0714900947459087,0.05429864253393665,0.043478260869565216,0.0635593220338983,0.0,0.0,helpful
822,0.03962101636520241,0.03167420814479638,0.0,0.04872881355932203,0.0,0.0,not_helpful
823,0.11369509043927647,0.09502262443438914,0.043478260869565216,0.102489406779661,0.0,0.0,helpful
824,0.04909560723514212,0.03167420814479638,0.0,0.06038135593220339,0.0,0.0,helpful
825,0.07062876830318691,0.05429864253393665,0.08695652173913042,0.048305084745762714,0.0,0.0,somewhat_helpful
826,0.1429801894918174,0.1085972850678733,0.08695652173913042,0.10169491525423728,0.0,0.0,helpful
827,0.09302325581395347,0.07239819004524888,0.0,0.11440677966101695,0.0,0.0,not_helpful
828,0.020671834625323002,0.013574660633484163,0.0,0.02542372881355932,0.0,0.0,helpful
829,0.030146425495262707,0.027149321266968326,0.0,0.03707627118644068,0.0,0.0,helpful
830,0.06373815676141258,0.06334841628959276,0.08695652173913042,0.04322033898305085,0.0,0.0,helpful
831,0.44616709732988796,0.4298642533936652,0.0,0.548728813559322,0.0,0.0,helpful
832,0.012058570198105082,0.013574660633484163,0.0,0.014830508474576272,0.0,0.0,helpful
833,0.08871662360034452,0.06334841628959276,0.0,0.10911016949152542,0.0,0.0,helpful
834,0.32558139534883723,0.29411764705882354,0.043478260869565216,0.2979343220338983,0.0,0.0,helpful
835,0.0913006029285099,0.08144796380090498,0.0,0.11228813559322036,0.0,0.0,somewhat_helpful
836,0.1645133505598622,0.17647058823529413,0.08695652173913042,0.11758474576271186,0.0,0.0,not_helpful
837,0.06890611541774333,0.05429864253393665,0.0,0.0847457627118644,0.0,0.0,helpful
838,0.2825150732127477,0.24886877828054302,0.0,0.34745762711864403,0.0,0.0,helpful
839,0.1438415159345392,0.12217194570135745,0.0,0.17690677966101692,0.0,0.0,helpful
840,0.13867355727820846,0.10407239819004524,0.0,0.1705508474576271,0.0,0.0,not_helpful
841,0.07493540051679587,0.05429864253393665,0.0,0.09216101694915252,0.0,0.0,helpful
842,0.05426356589147287,0.045248868778280535,0.0,0.06673728813559322,0.0,0.0,helpful
843,0.18776916451335054,0.1583710407239819,0.08695652173913042,0.1347457627118644,0.0,0.0,somewhat_helpful
844,0.040482342807924204,0.027149321266968326,0.0,0.04978813559322034,0.0,0.0,helpful
845,0.1119724375538329,0.11312217194570134,0.0,0.13771186440677965,0.0,0.0,helpful
846,0.09560723514211886,0.06334841628959276,0.0,0.11758474576271186,0.0,0.0,helpful
847,0.0714900947459087,0.06787330316742081,0.0,0.08792372881355932,0.0,0.0,helpful
848,0.17829457364341084,0.1583710407239819,0.0,0.21927966101694915,0.0,0.0,somewhat_helpful
849,0.17226528854435832,0.167420814479638,0.0,0.21186440677966098,0.0,0.0,somewhat_helpful
850,0.09991386735572784,0.08144796380090498,0.0,0.12288135593220338,0.0,0.0,somewhat_helpful
851,0.05598621877691645,0.03619909502262444,0.0,0.06885593220338983,0.0,0.0,somewhat_helpful
852,0.014642549526270456,0.004524886877828055,0.0,0.018008474576271187,0.0,0.0,helpful
853,0.07751937984496124,0.05882352941176471,0.0,0.09533898305084744,0.0,0.0,not_helpful
854,0.031007751937984492,0.022624434389140267,0.0,0.03813559322033898,0.0,0.0,helpful
855,0.14987080103359174,0.1085972850678733,0.0,0.18432203389830507,0.0,0.0,helpful
856,0.5279931093884582,0.4932126696832579,0.08695652173913042,0.3858050847457627,0.2352941176470588,0.0,helpful
857,0.036175710594315236,0.03167420814479638,0.0,0.04449152542372881,0.0,0.0,helpful
858,0.2463393626184324,0.21266968325791852,0.043478260869565216,0.22484110169491525,0.0,0.0,helpful
859,0.38415159345391897,0.3665158371040724,0.0,0.472457627118644,0.0,0.0,helpful
860,0.06976744186046513,0.05429864253393665,0.0,0.0858050847457627,0.0,0.0,helpful
861,0.018087855297157618,0.004524886877828055,0.0,0.02224576271186441,0.0,0.0,helpful
862,0.3867355727820844,0.3981900452488688,0.0,0.4756355932203389,0.0,0.0,somewhat_helpful
863,0.08440999138673558,0.05882352941176471,0.0,0.10381355932203387,0.0,0.0,not_helpful
864,0.6709732988802756,0.6561085972850679,0.17391304347826084,0.3482142857142857,0.0,0.0,helpful
865,0.1231696813092162,0.1176470588235294,0.043478260869565216,0.11122881355932204,0.0,0.0,helpful
866,0.2368647717484927,0.2171945701357466,0.0,0.2913135593220339,0.0,0.0,somewhat_helpful
867,0.05167958656330749,0.05429864253393665,0.0,0.0635593220338983,0.2352941176470588,0.0,not_helpful
868,0.06546080964685616,0.04072398190045249,0.0,0.08050847457627118,0.0,0.0,somewhat_helpful
869,0.07579672695951765,0.05429864253393665,0.0,0.09322033898305083,0.0,0.0,not_helpful
870,0.1016365202411714,0.08597285067873303,0.0,0.125,0.05882352941176471,0.0,somewhat_helpful
871,0.22566752799310935,0.19457013574660634,0.0,0.2775423728813559,0.0,0.0,helpful
872,0.2730404823428079,0.2624434389140272,0.043478260869565216,0.2494703389830508,0.0,0.0,helpful
873,0.10938845822566752,0.09502262443438914,0.08695652173913042,0.07690677966101694,0.0,0.0,not_helpful
874,0.062015503875968984,0.05429864253393665,0.0,0.07627118644067796,0.0,0.0,helpful
875,0.16709732988802756,0.1583710407239819,0.08695652173913042,0.11949152542372883,0.0,0.0,not_helpful
876,0.09302325581395347,0.09049773755656107,0.0,0.11440677966101695,0.0,0.0,somewhat_helpful
877,0.04306632213608958,0.027149321266968326,0.0,0.05296610169491525,0.0,0.0,somewhat_helpful
878,0.13781223083548666,0.0995475113122172,0.3043478260869565,0.04417372881355932,0.0,0.0,helpful
879,0.06804478897502153,0.05429864253393665,0.0,0.08368644067796609,0.0,0.0,helpful
880,0.07924203273040482,0.049773755656108594,0.0,0.09745762711864406,0.0,0.0,helpful
881,0.026701119724375538,0.013574660633484163,0.0,0.03283898305084746,0.0,0.0,helpful
882,0.09474590869939707,0.06787330316742081,0.0,0.11652542372881355,0.0,0.0,helpful
883,0.2575366063738157,0.2262443438914027,0.3043478260869565,0.08834745762711864,0.0,0.0,helpful
884,0.15934539190353145,0.14027149321266968,0.0,0.1959745762711864,0.0,0.0,helpful
885,0.012919896640826873,0.013574660633484163,0.0,0.015889830508474576,0.0,0.0,unrelated
886,0.11972437553832906,0.09049773755656107,0.0,0.1472457627118644,0.0,0.0,helpful
887,0.13522825150732126,0.1176470588235294,0.0,0.1663135593220339,0.0,0.0,helpful
888,0.15590008613264428,0.1493212669683258,0.0,0.1917372881355932,0.0,0.0,helpful
889,0.10680447889750216,0.1085972850678733,0.0,0.13135593220338984,0.0,0.0,helpful
890,0.22566752799310935,0.20361990950226244,0.0,0.2775423728813559,0.0,0.0,helpful
891,0.24289405684754525,0.2081447963800905,0.0,0.298728813559322,0.0,0.0,helpful
892,0.1223083548664944,0.08597285067873303,0.17391304347826084,0.059019370460048425,0.0,0.0,helpful
893,0.01981050818260121,0.022624434389140267,0.0,0.02436440677966101,0.0,0.0,helpful
894,0.0611541774332472,0.05429864253393665,0.0,0.07521186440677965,0.0,0.0,somewhat_helpful
895,0.8079242032730405,0.746606334841629,0.08695652173913042,0.5923728813559321,0.1176470588235294,0.0,helpful
896,0.07838070628768304,0.05882352941176471,0.0,0.09639830508474576,0.0,0.0,helpful
897,0.029285099052540918,0.01809954751131222,0.0,0.036016949152542374,0.0,0.0,helpful
898,0.1515934539190353,0.13122171945701358,0.08695652173913042,0.10805084745762712,0.0,0.0,helpful
899,0.06373815676141258,0.04072398190045249,0.0,0.07838983050847458,0.0,0.0,helpful
900,0.05598621877691645,0.045248868778280535,0.0,0.06885593220338983,0.0,0.0,helpful
901,0.07407407407407407,0.049773755656108594,0.0,0.09110169491525424,0.0,0.0,helpful
902,0.1231696813092162,0.1176470588235294,0.21739130434782608,0.05084745762711864,0.0,0.0,helpful
903,0.0611541774332472,0.03619909502262444,0.0,0.07521186440677965,0.0,0.0,helpful
904,0.3514211886304909,0.3076923076923077,0.17391304347826084,0.1797820823244552,0.17647058823529413,0.0,helpful
905,0.05167958656330749,0.03167420814479638,0.0,0.0635593220338983,0.0,0.0,helpful
906,0.5150732127476314,0.502262443438914,0.5652173913043478,0.1110301906779661,0.2352941176470588,0.0,helpful
907,0.1739879414298019,0.13122171945701358,0.0,0.2139830508474576,0.0,0.0,helpful
908,0.5021533161068045,0.4705882352941176,0.0,0.6175847457627118,0.0,0.0,helpful
909,0.2041343669250646,0.19457013574660634,0.0,0.2510593220338983,0.0,0.0,helpful
910,0.012919896640826873,0.00904977375565611,0.0,0.015889830508474576,0.0,0.0,not_helpful
911,0.03273040482342808,0.022624434389140267,0.043478260869565216,0.02780720338983051,0.0,0.0,not_helpful
912,0.4435831180017227,0.4253393665158371,0.0,0.5455508474576269,0.0,0.0,helpful
913,0.1826012058570198,0.1493212669683258,0.043478260869565216,0.1660487288135593,0.0,0.0,somewhat_helpful
914,0.6201550387596899,0.5972850678733032,0.0,0.7627118644067796,0.0,0.0,helpful
915,0.02842377260981912,0.013574660633484163,0.0,0.034957627118644065,0.0,0.0,helpful
916,0.12919896640826872,0.11312217194570134,0.13043478260869565,0.0746822033898305,0.0,0.0,helpful
917,0.07751937984496124,0.06334841628959276,0.0,0.09533898305084744,0.0,0.0,somewhat_helpful
918,0.022394487510766583,0.01809954751131222,0.0,0.027542372881355928,0.0,0.0,helpful
919,0.07062876830318691,0.05429864253393665,0.0,0.08686440677966101,0.0,0.0,somewhat_helpful
920,0.05770887166236004,0.049773755656108594,0.0,0.07097457627118642,0.0,0.0,helpful
921,0.06459948320413436,0.05429864253393665,0.0,0.07944915254237288,0.0,0.0,helpful
922,0.04306632213608958,0.03167420814479638,0.0,0.05296610169491525,0.0,0.0,helpful
923,0.1920757967269595,0.17194570135746606,0.0,0.236228813559322,0.0,0.0,helpful
924,0.03273040482342808,0.03619909502262444,0.0,0.04025423728813559,0.0,0.0,helpful
925,0.09991386735572784,0.08597285067873303,0.08695652173913042,0.06991525423728813,0.0,0.0,helpful
926,0.13522825150732126,0.0995475113122172,0.0,0.1663135593220339,0.0,0.0,not_helpful
927,0.2325581395348837,0.21266968325791852,0.2608695652173913,0.08898305084745763,0.0,0.0,helpful
928,0.06546080964685616,0.06787330316742081,0.0,0.08050847457627118,0.0,0.0,helpful
929,0.4246339362618433,0.38461538461538464,0.08695652173913042,0.3095338983050848,0.0,0.0,helpful
930,0.1119724375538329,0.09502262443438914,0.0,0.13771186440677965,0.0,0.0,helpful
931,0.020671834625323002,0.004524886877828055,0.0,0.02542372881355932,0.0,0.0,somewhat_helpful
932,0.2919896640826873,0.24886877828054302,0.043478260869565216,0.2669491525423729,0.0,0.0,helpful
933,0.0611541774332472,0.05429864253393665,0.0,0.07521186440677965,0.0,0.0,helpful
934,0.14470284237726094,0.1085972850678733,0.08695652173913042,0.10296610169491524,0.0,0.0,not_helpful
935,0.19896640826873385,0.18552036199095026,0.0,0.2447033898305085,0.0,0.0,helpful
936,0.020671834625323002,0.004524886877828055,0.0,0.02542372881355932,0.0,0.0,not_helpful
937,0.18776916451335054,0.16289592760180996,0.0,0.2309322033898305,0.0,0.0,helpful
938,0.14470284237726094,0.09049773755656107,0.08695652173913042,0.10296610169491524,0.0,0.0,helpful
939,0.018949181739879414,0.004524886877828055,0.0,0.023305084745762712,0.0,0.0,helpful
940,0.047372954349698536,0.045248868778280535,0.0,0.05826271186440678,0.0,0.0,helpful
941,0.10766580534022396,0.08597285067873303,0.0,0.13241525423728812,0.0,0.0,helpful
942,0.2885443583118002,0.25339366515837103,0.0,0.3548728813559322,0.0,0.0,helpful
943,0.1507321274763135,0.13122171945701358,0.0,0.1853813559322034,0.0,0.0,helpful
944,0.09388458225667527,0.08597285067873303,0.0,0.11546610169491525,0.0,0.0,helpful
945,0.07235142118863049,0.05429864253393665,0.0,0.08898305084745763,0.0,0.0,helpful
946,0.04909560723514212,0.03167420814479638,0.0,0.06038135593220339,0.0,0.0,helpful
947,0.10335917312661498,0.09049773755656107,0.0,0.1271186440677966,0.0,0.0,somewhat_helpful
948,0.17829457364341084,0.14479638009049775,0.08695652173913042,0.1277542372881356,0.0,0.0,somewhat_helpful
949,0.22566752799310935,0.18099547511312214,0.0,0.2775423728813559,0.0,0.0,helpful
950,0.03962101636520241,0.013574660633484163,0.0,0.04872881355932203,0.0,0.0,helpful
951,0.0068906115417743325,0.004524886877828055,0.0,0.00847457627118644,0.0,0.0,helpful
952,0.017226528854435832,0.004524886877828055,0.21739130434782608,0.001986228813559322,0.0,0.0,not_helpful
953,0.13608957795004306,0.09502262443438914,0.08695652173913042,0.0966101694915254,0.0,0.0,helpful
954,0.018949181739879414,0.013574660633484163,0.0,0.023305084745762712,0.0,0.0,helpful
955,0.11369509043927647,0.1085972850678733,0.0,0.13983050847457626,0.0,0.0,somewhat_helpful
956,0.033591731266149866,0.01809954751131222,0.0,0.0413135593220339,0.0,0.0,somewhat_helpful
957,0.07579672695951765,0.045248868778280535,0.0,0.09322033898305083,0.0,0.0,helpful
958,0.16279069767441862,0.1583710407239819,0.043478260869565216,0.14777542372881355,0.0,0.0,helpful
959,0.3333333333333333,0.3257918552036199,0.0,0.409957627118644,0.0,0.0,helpful
960,0.025839793281653745,0.00904977375565611,0.0,0.03177966101694915,0.0,0.0,helpful
961,0.9870801033591732,0.986425339366516,1.0,0.13164113428943935,0.0,0.0,helpful
962,0.15762273901808785,0.1493212669683258,0.0,0.1938559322033898,0.0,0.0,somewhat_helpful
963,0.08440999138673558,0.07239819004524888,0.0,0.10381355932203387,0.0,0.0,not_helpful
964,0.08871662360034452,0.06334841628959276,0.0,0.10911016949152542,0.0,0.0,not_helpful
965,0.15934539190353145,0.1085972850678733,0.0,0.1959745762711864,0.0,0.0,helpful
966,0.21188630490956076,0.19004524886877827,0.13043478260869565,0.12552966101694915,0.0,0.0,not_helpful
967,0.07235142118863049,0.05429864253393665,0.0,0.08898305084745763,0.0,0.0,helpful
968,0.2678725236864772,0.24886877828054302,0.0,0.3294491525423729,0.0,0.0,helpful
969,0.5262704565030146,0.49773755656108604,0.08695652173913042,0.3845338983050847,0.0,0.0,helpful
970,0.04909560723514212,0.027149321266968326,0.0,0.06038135593220339,0.0,0.0,helpful
971,0.17571059431524547,0.15384615384615385,0.0,0.21610169491525424,0.0,0.0,helpful
972,0.026701119724375538,0.013574660633484163,0.0,0.03283898305084746,0.0,0.0,helpful
973,0.21791559000861327,0.19457013574660634,0.6086956521739131,0.03944416749750748,0.0,0.0,not_helpful
974,0.04909560723514212,0.022624434389140267,0.0,0.06038135593220339,0.0,0.0,helpful
975,0.04220499569336779,0.045248868778280535,0.08695652173913042,0.027330508474576267,0.0,0.0,not_helpful
976,0.08010335917312661,0.07239819004524888,0.0,0.09851694915254236,0.0,0.0,helpful
977,0.2049956933677864,0.1583710407239819,0.3043478260869565,0.06896186440677965,0.0,0.0,not_helpful
978,0.3376399655469423,0.3122171945701357,0.043478260869565216,0.3090572033898305,0.0,0.0,helpful
979,0.08871662360034452,0.07692307692307693,0.0,0.10911016949152542,0.0,0.0,helpful
980,0.09819121447028424,0.08144796380090498,0.0,0.12076271186440678,0.0,0.0,helpful
981,0.19552110249784668,0.14027149321266968,0.0,0.24046610169491525,0.0,0.0,helpful
982,0.2954349698535745,0.3031674208144796,0.0,0.3633474576271186,0.0,0.0,helpful
983,0.04909560723514212,0.03619909502262444,0.0,0.06038135593220339,0.0,0.0,helpful
984,0.24892334194659774,0.18552036199095026,0.13043478260869565,0.1483050847457627,0.0,0.0,helpful
985,0.06373815676141258,0.06334841628959276,0.0,0.07838983050847458,0.0,0.0,helpful
986,0.12919896640826872,0.14027149321266968,0.043478260869565216,0.11679025423728813,0.0,0.0,helpful
987,0.07235142118863049,0.049773755656108594,0.08695652173913042,0.04957627118644068,0.0,0.0,somewhat_helpful
988,0.014642549526270456,0.013574660633484163,0.0,0.018008474576271187,0.0,0.0,somewhat_helpful
989,0.2523686477174849,0.2171945701357466,0.08695652173913042,0.18241525423728813,0.0,0.0,helpful
990,0.05770887166236004,0.045248868778280535,0.0,0.07097457627118642,0.0,0.0,helpful
991,0.17226528854435832,0.14479638009049775,0.17391304347826084,0.08535108958837773,0.0,0.0,helpful
992,0.10766580534022396,0.07692307692307693,0.3478260869565217,0.029179506933744218,0.0,0.0,somewhat_helpful
993,0.25925925925925924,0.2081447963800905,0.0,0.3188559322033898,0.0,0.0,helpful
994,0.04823428079242033,0.03619909502262444,0.0,0.059322033898305086,0.0,0.0,helpful
995,0.09646856158484066,0.08144796380090498,0.0,0.11864406779661014,0.0,0.0,helpful
996,0.02497846683893196,0.00904977375565611,0.0,0.030720338983050845,0.0,0.0,helpful
997,0.11627906976744184,0.10407239819004524,0.043478260869565216,0.1048728813559322,0.0,0.0,helpful
998,0.06459948320413436,0.04072398190045249,0.0,0.07944915254237288,0.0,0.0,helpful
999,0.17829457364341084,0.17194570135746606,0.08695652173913042,0.1277542372881356,0.0,0.0,helpful
1000,0.12919896640826872,0.1176470588235294,0.0,0.15889830508474576,0.0,0.0,helpful
1001,0.12403100775193797,0.09502262443438914,0.0,0.15254237288135591,0.0,0.0,helpful
1002,0.09732988802756244,0.08144796380090498,0.08695652173913042,0.06800847457627117,0.0,0.0,helpful
1003,0.10938845822566752,0.09049773755656107,0.0,0.13453389830508475,0.0,0.0,not_helpful
1004,0.1231696813092162,0.10407239819004524,0.0,0.1514830508474576,0.0,0.0,helpful
1005,0.34711455641688205,0.35294117647058826,0.0,0.42690677966101703,0.0,0.0,helpful
1006,0.08440999138673558,0.07239819004524888,0.0,0.10381355932203387,0.0,0.0,helpful
1007,0.004306632213608958,0.004524886877828055,0.0,0.005296610169491524,0.0,0.0,helpful
1008,0.2334194659776055,0.2171945701357466,0.0,0.28707627118644063,0.0,0.0,helpful
1009,0.11627906976744184,0.09502262443438914,0.08695652173913042,0.08199152542372881,0.0,0.0,unrelated
1010,0.4160206718346253,0.34841628959276016,0.13043478260869565,0.2510593220338983,0.0,0.0,helpful
1011,0.05770887166236004,0.045248868778280535,0.0,0.07097457627118642,0.0,0.0,somewhat_helpful
1012,0.2127476313522825,0.19004524886877827,0.0,0.2616525423728813,0.0,0.0,helpful
1013,0.1223083548664944,0.1085972850678733,0.0,0.1504237288135593,0.0,0.0,helpful
