_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review
2904680336,false,finalized,3,12/23/2020 09:44:47,not_helpful,0.6809,,210431,“ما انصح فيه غالي”. الموقع. 
2904680337,false,finalized,3,12/23/2020 09:44:47,helpful,1.0,,141433,جيد جداً. هدوء المكان وتصميمه اماكن مخصصه للاطفال كبر حجم الغرفه والمطل. بعد موقع الفندق عن المطاعم والاسواق
2904680338,false,finalized,3,12/23/2020 09:44:47,helpful,1.0,,70947,مرضي. . خدمات الغرف غير كويسه،،الاكل في دور رجال الاعمال جدا ضعيف يحتاج عدة أشكال وأطباق كثيره كما هو ايضا يحتاجه مطعم الرايسي
2904680339,false,finalized,3,12/23/2020 09:45:27,helpful,1.0,,179429,“ممكن ان تتكرر كثيرا وبقوه”. صاله الطعام شرحه والاكل ممتاز وهدوء ونظافه وموقع هادي وقريب من الاماكن الترفيه مولات ومطاعم وبحر وغيره .. 
2904680340,false,finalized,3,12/23/2020 09:45:27,helpful,0.6489,,79755,استثنائي. قريب من السوبرماركت وصيدلية و المترو وايضا قريب من دبي مول. انا حجزت الغرفة على الشيخ زايد و اعطوني غرفة جانبية و طلبت انها تتغير زي ما انا حجز و غيروها لو الواحد ما اتكلم كان ما اتغيرت الغرفة لازم الواحد ينتبه
2904680341,false,finalized,3,12/23/2020 09:45:27,helpful,0.6489,,123063,“متوسطه”. للموظفين في الإستقبال ومنهم حسين. عمال النظافة
2904680342,false,finalized,3,12/23/2020 09:45:27,helpful,1.0,,21387,استثنائي. المكان نظيف والخدمة سريعة ممتازة موقع ممتاز مواقف خاصة للسيارات. لا شي
2904680343,false,finalized,3,12/23/2020 09:46:16,helpful,1.0,,94422,“قيمة مرتعفة ومواقف محدودة”. . مهاتفة هيئة السياحة بسبب اعتراض موظف الاستقبال على عدم تنظيف الغرفة اثناء خروجي صباحاً
2904680344,false,finalized,3,12/23/2020 09:46:16,helpful,1.0,,5010,استثنائي. نظافة المكان وقربه من بيت الله الحرام جودة الأثاث. وجبة الإفطار لم تكن ع المستوى المطلوب
2904680345,false,finalized,3,12/23/2020 09:46:16,helpful,1.0,,23654,“مميز”. الموقع والاستقبال والواي فاي. رائحة كريهه تنبعث من مخدات السرير بمجرد وضع الرأس عليها
2904680346,false,finalized,3,12/23/2020 09:46:16,helpful,1.0,,206382,“رائع”. الشي الجميع هو تصميم الفندق التراثي الصحراوي. لا توجد فعاليات خاصه أنه في مكان بعيد يمنع المقيم من الخروج
2904680347,false,finalized,3,12/23/2020 09:48:31,helpful,1.0,,70805,“جدا روووعه ويحتاج زيارة اخرى”. جدا مريح والمميز فيه اكثر الهدوء وبعده عن الصخب وكذلك اطلالة حوض الاستحمام ع غرفة النوم . وكذلك استعداد بذكرى الزواج كان جميل جدا. الثلاجة لم تكن باردة بالشكل جيد
2904680348,false,finalized,3,12/23/2020 09:48:31,helpful,1.0,,198879,“مستمتع”. الاستقبال وحجم الغرف ونظافتها. طول الممرات للوصول للغرفة وتشابه الممراتديكور المطعم قديمعدم وجود أنشطة  كافية للاطفال الكبار
2904680349,false,finalized,3,12/23/2020 09:48:31,helpful,1.0,,194167,“اقامة ممتازة في فندق ايبيس مول الأمارات ..”. حسن تعامل الاستقبال ، سعه اللوبي ونظافته ، الموقع المتميز بجوار مول الأمارات والتموينات والمطاعم وكل الخدمات متوفرة والتاكسي في الباب ( 24 ) ساعة . والقيمة معقولة جداً والفندق عائلي بالدرجة الأولى ويتميز بالهدوء . والموقع المتميز .. اتمنى ان يكون الدخول للمسبح في فندق نوفتيل الملاصق مجاناً .. لنزلاء فندق ايبيس .
2904680350,false,finalized,3,12/23/2020 09:48:31,helpful,1.0,,45942,“ملينيوم جميل بطاقمه ( والمدينة المنورة اجمل واجمل )”. كان كل شي جميل بجانب الحرم وكان فطورهم جميل ومرتب ونظيفواشكر جميع الطاقم و هم كثير واخص الشكر الأخ طارق في الأستقبال. مافي شي ماعجبني الا تحت الأسره وخلف الدواليب
2904680351,false,finalized,3,12/23/2020 09:49:09,helpful,1.0,,64594,“جيد”. الهدوء والنظافه. السيراميك ليس ثابتا وبدا في التكسر كذلك روائح الدخان من الغرف المجاوره التي ازعجتنا كثيرا
2904680352,false,finalized,3,12/23/2020 09:49:09,helpful,1.0,,179907,مخيب للأمل. هدوء الفندق. سعره غالي بالنسبه لفنادق الخبر وبلاقي بقيمة الغرفه غرفتين ولمدة يومين واحسن موقع وانظف واريح كان غلطه المويا كانت ثالجه تمرض ومفرش السرير وسخ
2904680353,false,finalized,3,12/23/2020 09:49:09,helpful,1.0,,19337,“عدم التزام الفندق بالحجز”. . تم الحجز عن طريق البوكنق وعند وصولي استقبال موظفي الفندق سئ جدا ولم يعطيني نفس الحجز المطلوب وانتظاري 3 ساعات لعدم اعطائ غرفه بحجه لايوجد وبعد ان قلت لهم سوف اتصل على وزاره السياحة تم تأمين الغرفه
2904680354,false,finalized,3,12/23/2020 09:49:09,helpful,1.0,,117325,“الإقامة جيدة جدا والخدمة رائعة”. النظافة ممتازة والمكان جميل والشقة ممتازة. لاشيء
2904680355,false,finalized,3,12/23/2020 09:50:01,helpful,1.0,,13004,رائع. . عدم تنظيف الغرف التأخير في الخدمات اللامبالاة من موظفي ركن السيارات
2904680356,false,finalized,3,12/23/2020 09:50:01,helpful,0.6489,,84198,ممتاز. . لا يوجد عازل للصوت في الغرف ، ازعاج الغرف الاخرى 
2904680357,false,finalized,3,12/23/2020 09:50:01,helpful,0.6489,,89345,“راحه البال”. الهدوء. الضريبه
2904680358,false,finalized,3,12/23/2020 09:50:01,helpful,1.0,,184182,“رووووعه”. كل شيء تمام. الغرفة جداً صغيره هذا فقط اللى ماعجبني
2904680359,false,finalized,3,12/23/2020 09:50:59,helpful,1.0,,81555,جيد. الهدوء والخدمات ممتازة والموقع مميز واهم شي انه لاتوجد به خمور وحانة. الواي فاي ضعيف والسرير صغير نوعا ما
2904680360,false,finalized,3,12/23/2020 09:50:59,helpful,0.6489,,35975,“اقل مما توقعت”. البحر. التاخير اثناء الدخول رائحة كرييهالمكان مايستاهل هلمبلغ
2904680361,false,finalized,3,12/23/2020 09:50:59,helpful,1.0,,147679,“للضيافة والكرم .. عنوان”. الخدمة سريعةالضيافة ممتازة. الاثاث متهالكغرفتين وصالة وحمام واحد قليل
2904680362,false,finalized,3,12/23/2020 09:50:59,helpful,0.6489,,115248,“اقامة سيئة”. الموقع قريب من المسجد النبوي. خدمة سيئة جدا لا تدل على فندق خمسة نجوم
2904680363,false,finalized,3,12/23/2020 09:51:53,helpful,0.6489,,84937,“المكيفات جدا حاره والغرفه رائحتها كريهه لعدم وجود تهويه”. . الغرف رائحتها كريهه ولا يوجد لديهم تهويه وايضا المكيفات حاره ولا يوجد قنوات تلفزونيه كامله وخدمة الموظفين ليست جيده ويوجد ازعاج وعدم توفير الغرف فالوقت المحدد علما اننى قد كتبت سابقا ما اريد فالحجز لا انصح بالذهاب لهذا الفندق
2904680364,false,finalized,3,12/23/2020 09:51:53,helpful,0.6489,,215762,“مكان معقول بس ينقصه التجديد”. االاستاذ/ فادى عسافاعتقد مدير خدمات العملاءانسان على قدر كبير من المسئوليه ومتفهم جدا ولولا وجوده كنت تركت الفندق من اول لحظه. 
2904680365,false,finalized,3,12/23/2020 09:51:53,helpful,0.6489,,124303,جيد. اهم شي النظافه. 
2904680366,false,finalized,3,12/23/2020 09:51:53,helpful,1.0,,4016,“فندق ضعيف الخدمات”. قربه من الحرم. صعوبة الطريق المؤدي للحرم ولايوجد مطعم بالفندق وتوصيل للحرم فقط وقت الصلوات
2904680367,false,finalized,3,12/23/2020 09:52:54,helpful,0.6489,,9599,“رحله الفجيره فندق سيجي الديار”. كل شي كان مناسب من استقبال و تضاف و معامله. الحوض الأطفال  غير مناسب
2904680368,false,finalized,3,12/23/2020 09:52:54,helpful,1.0,,79477,“ممتاز للعائلات”. رحابة المكان و الطاقم. النظافة العامة ممتازة. موقع ممتاز.. 
2904680369,false,finalized,3,12/23/2020 09:52:54,helpful,0.6489,,76522,“عادي جداً”. . حجزت غرفة مكونة من غرفتين ، عند وصولي تم اعطائي شقة من ثلاث غرف ودفعت مبلغ اضافي كذلك النت بطيء جداً
2904680370,false,finalized,3,12/23/2020 09:52:54,helpful,1.0,,90103,“مكان هادي وجميل يصلح للعوائل”. الفندق جميل وقريب من جميع الخدمات. لا يوجد عرض في الموقع غرفه مع وجبيتي طعام مثلا افضل ان يقوم الفندق بعرض غرفة مع افطار وعشاء في موقع بوكن
2904680371,false,finalized,3,12/23/2020 09:53:41,helpful,0.6489,,22594,مقبول. . الاهتمام بالنظافة أكثر
2904680372,false,finalized,3,12/23/2020 09:53:41,helpful,1.0,,53358,“مناسب”. فندق هادئ و قريب من المولو لا يوجد صعوبات لديهممرحين و مرحبين. حصل تهريب في الحمام الرئيسي من السقف الساعه ٢ ليلاًكان مصدر ازعاج و خوف بحكم انه ينزل الماء من فتحة الكهرباءشقه رقم ٣٠٨مع هذا لا نظلم انه رحابة الموظفين وحسن الاستقبال كان اكثر
2904680373,false,finalized,3,12/23/2020 09:53:41,helpful,1.0,,109870,جيد. الفندق راقي وقريب جدا من الحرمالافطار فاخر والخدمه ممتازه. الواي فاي ضعيف او معدوم رجاء تزويد الغرف بسجاده ومصحف وشبشب للحمام
2904680374,false,finalized,3,12/23/2020 09:53:41,helpful,1.0,,27708,مقبول. بوفيه الافطار ممتاز والحمدللهتعامل طاقم الاستقبال ممتاز. نظافة الحمامات سيئة الباصات المجانية للفندق عبار عن باصين نادرا ما تلقطهم وتضطر تدفع  رايح جايتكلفة الفندق مقارنة مع خدماته غير مقبولة خناك بنفس الشعر وافضل
2904680375,false,finalized,3,12/23/2020 09:54:29,helpful,0.6489,,84522,“جيد جدا”. السرير مريح جدا. اتمني ان تتواجد الشيشة بالغرفة
2904680376,false,finalized,3,12/23/2020 09:54:29,helpful,0.6489,,184924,ضعيف. قربه للمسجد. المواقف ليست متوفرة
2904680377,false,finalized,3,12/23/2020 09:54:29,helpful,0.6489,,115270,حسن. . تعامل السنترال سيء جداًتعامل الاستقبال عند المغادرة
2904680378,false,finalized,3,12/23/2020 09:54:29,helpful,0.6489,,12911,“رحلة شيقة”. لاستقبال والتعامل مع المقيمين. الانتظار الطويل للفطور
2904680379,false,finalized,3,12/23/2020 09:55:16,helpful,0.6489,,39367,“من اجمل الاماكن الي سكنت فيها”. النظافه الموقع الهدوء الواي فاي  المرافق. لايوجد
2904680380,false,finalized,3,12/23/2020 09:55:16,helpful,1.0,,97248,“جيد جدا”. السعرالموقع لا بأس بهالخدمة جيدة. الازعاج من طاقم الفندقتأخير الدخول قليلا
2904680381,false,finalized,3,12/23/2020 09:55:16,helpful,0.6489,,125879,مرضي. . تعامل موظفين الرسبيشن بطئ وسئ
2904680382,false,finalized,3,12/23/2020 09:55:16,helpful,1.0,,172883,“الفندق رائع وديكوراته أروع”. تصميم الفندقوجود ممر خاص لهيلي مول. الواي فاي غير محاني
2904680384,false,finalized,3,12/23/2020 09:56:14,helpful,0.6489,,58855,“تغيير جو”. الموقع. رائحة الشيشة في المصعد
2904680385,false,finalized,3,12/23/2020 09:56:14,helpful,0.6489,,150007,مرضي. . رائحة الغرفتعطل المكيف
2904680386,false,finalized,3,12/23/2020 09:56:14,somewhat_helpful,0.6489,,125070,جيد. ?. 
2904680387,false,finalized,3,12/23/2020 09:56:14,helpful,0.6489,,121122,“تعامل غير مرضي”. السرير مريح. الاستقبال غير لايق
2904680388,false,finalized,3,12/23/2020 09:58:25,helpful,0.6489,,143082,“من افضل الفنادق بالبرشا”. الموقع مناسب و قريب جدا من الامارات مول. مساحة مواقف السيارات قليله و تحتاج للتوسعه
2904680389,false,finalized,3,12/23/2020 09:58:25,helpful,0.6489,,45171,مخيب للأمل. . شاليهات وسخة ورائحتها كريهه
2904680390,false,finalized,3,12/23/2020 09:58:25,helpful,1.0,,20844,“فندق من غير مواقف”. الراحة. الاستقبال و المواقف و موقع الفندق و الواي فأي
2904680391,false,finalized,3,12/23/2020 09:58:25,helpful,1.0,,110440,“مشاء الله نظيف ويستحق السكن فيه وقريب من الحرم”. . الحمام اذا استخدم اكثر من مره في غرفة ٢١٨نشم رائحة كريه في الحمام نرجو إصلاح المشكلة
2904680392,false,finalized,3,12/23/2020 09:57:58,somewhat_helpful,0.6809,,87816,“مريح نوعا ما”. السماح لضيوف بالزيارة. صغر الغرفة مع السريرصغر المواقف للسيارات وعددها القليلالعزل في الغرفة جيد يحتاج الى تطويروجود ديسكو عند المدخل للفندق
2904680393,false,finalized,3,12/23/2020 09:57:58,helpful,1.0,,141025,“جيد جدا”. الاطلله حلوه ونظافة والخدمة صف السياره وغرفة النوم والافطار  والهدوء وتناسب الألوان وأهم شي يوجد مصلي في الفندق وأسواق وصالون  فندق ممتاز للغايه $$. المسبح الحجم غير كبيره يسع النزلاء بكل أريحية والنظافة حوله ولايوجد ليف جاكت الأطفال
2904680394,false,finalized,3,12/23/2020 09:57:58,helpful,0.6702,,186492,“الإقامة متميزة في هذا الفندق وأكثر من رائعة.”. كل شئ جيد ومميز بالفندقلا تبحث عن غيرهالهدوء والضوء الداخلي الخافت مميز. !
2904680395,false,finalized,3,12/23/2020 09:57:58,helpful,0.6702,,204572,جيد جداً. السرير مريحاشكر الاستاذ محمود ابراهيم محمد على حسن الاستقبال وكذلك الاستاذ والاستاذحمزه . عدم  النظافة اليومية  لا ينصح لكبار السن لبعده نوعا ما عن الحرم 
2904680396,false,finalized,3,12/23/2020 09:58:20,helpful,0.6702,,124489,استثنائي. الهدوء والنظافة وحسن الاستقبال والتعامل وقربه من مول الإمارات. عدم التنوع بوجبة الإفطار 
2904680397,false,finalized,3,12/23/2020 09:58:20,helpful,0.6702,,100999,“طاقم رائع”. . لا يوجد شفاط (هوز) بالحمامالنوافذ الخارجية المطله لخارج الفندق غير نظيفه ولم استطع تصوير المناظر الخلابه بشكل جيد
2904680398,false,finalized,3,12/23/2020 09:58:20,helpful,0.6702,,24387,“رااااائع تحربة لن تنسى شكراً”. كل شيء إقامة ملكية. 
2904680399,false,finalized,3,12/23/2020 09:58:20,helpful,0.6702,,68386,“كانت اقامه مريحه و لطيفه”. نظافه الفندق سلاسه التعامل مع طاقم العمل. الواي فاي كان ضعيف لا يصل الى جميع مرافق الغرفه نظافه المرافق الخاصه بالمسبح الخارجي لم تكن بالمستوى المطلوب
2904680400,false,finalized,3,12/23/2020 09:58:37,helpful,0.6702,,54426,“المكان جيد”. المكان بشكل عام ممتاز. مكان المساج للنساء هو نفسه للرجال ولا يوجد رجال لمساج الرجال
2904680401,false,finalized,3,12/23/2020 09:58:37,helpful,0.6702,,31941,“راي في فندق السلام”. الموقع و السعر مناسب جدا. أواني المطعم غير نظيفة وبوفيه الأفطار سيء جدا السرير مزعج
2904680402,false,finalized,3,12/23/2020 09:58:37,helpful,0.6702,,4623,“مريح”. الموقع قريب من الحرم. لا شي
2904680403,false,finalized,3,12/23/2020 09:58:37,not_helpful,0.6809,,152321,جيد. . الموقع
2904680404,false,finalized,3,12/23/2020 09:59:06,helpful,1.0,,219136,“ميرديان افضل فندق”. كل شيء. 
2904680405,false,finalized,3,12/23/2020 09:59:06,helpful,1.0,,210269,“كانت اقامه جيده”. وجود الفندق في السوق وغرفة الجلوس منفصله عن غرفة النوم. الغرفه فيها رائحه كريه وتم استبدالها بغرفه اصغر ولم يخفض من السعر كان حمام السباحه مغلق مما سبب احباط للاطفال لم يتمكنو من السباحه هناك صيانه بالفندق بوفيه الافطار غير متنوع اقل من مستوى الفندق
2904680406,false,finalized,3,12/23/2020 09:59:06,helpful,0.6489,,78190,ضعيف. النت سيئ جداًوالمواقف للسيارات برسوم برضو سيئاً جداً. النت سيئ جداًوالمواقف للسيارات برسوم برضو سيئاً جداً
2904680407,false,finalized,3,12/23/2020 09:59:06,helpful,1.0,,37121,“المملكه العربيه السعوديه .. الظهران”. حجم الغرفه كبير. زياده في سعر الغرفه عن المبلغ المعتمد من قبل بوكينغموظف استقبال واحد فقط متواجد وغير متمرس ..عدم قبول البطاقه سواء شبكه او بطاقه ائتمانيه رجعنا عشرين سنه للخلف .. ممكن يسبب احراج لمن لا يملك كاش ..بوفيه الافطار لا يرقى لمستوى فندق درجه ثانيه!!
2904680408,false,finalized,3,12/23/2020 11:35:27,helpful,0.6702,,78569,“جمال”. مكان راقي وهادي وقريب من دبي مول ومحطة المترو. لا شئ
2904680409,false,finalized,3,12/23/2020 11:35:27,helpful,0.6702,,89089,“رائعة جدا”. بشاشه الموظفين وتقديم الخدمات وخاصه الاخ محمد يعمل بواب للفندق اعجز عن شكره على مايقوم به بصراحة لم اشاهد مثل خدماتهم واحترامهم للعوائل وتقديم خدمات راقية. 
2904680410,false,finalized,3,12/23/2020 11:35:27,helpful,0.6702,,7950,مرضي. . نسمع الاصوات اللي خارج الشقه لايوجد عوازل و الفوط غير نظيفه
2904680411,false,finalized,3,12/23/2020 11:35:27,helpful,1.0,,44321,“يتميز الفندق بموقع ممتاز نظرا لقربة من المطار وملحق بمجمع مزيد مما يجعل له ميزة مريحة”. توفر احتياجاتك. السعر مقارنة بمستوى الفندق
2904680412,false,finalized,3,12/23/2020 11:35:56,helpful,0.6702,,121284,“واضح”. لا يوجد. الغرفه صغيره والفندق متواضع والاضاءة بيضاء
2904680413,false,finalized,3,12/23/2020 11:35:56,helpful,0.6702,,90314,"“ممتعة وخصوصية وإطلالة رائعة”. الموقع رائع والاطلالة رائعة وكان هناك موظف اسمه ""عاكف "" لطيف وخدوم وعمل ترقية سويت بحمام جاكوزي رائع.. "
2904680414,false,finalized,3,12/23/2020 11:35:56,helpful,0.3404,,216121,“شرح لكسب المرح”. الموقعه الجغرافي وكذلك ارتفاع الشاهق والتصاميم الرائعة. عدم وجود كل القنوات في التلفاز واخص القنوات الرياضية
2904680415,false,finalized,3,12/23/2020 11:35:56,helpful,0.6702,,138190,استثنائي. فندق ممتاز وانصح فيه. 
2904680416,false,finalized,3,12/23/2020 11:36:23,helpful,0.6702,,146324,“الفندق كان استايله جميل مشاء الله وانصح فيه”. عليك بسم الله على الزين بسملت ياعلي ذوق في الحوار ذوق في الملبس اهني الفندق بوجوده الفندق كان مريح جدا كل شي كان متوفر. 
2904680417,false,finalized,3,12/23/2020 11:36:23,helpful,0.6702,,205575,جيد جداً. شقق فندقية مناسبة لمن يريدها للنوم والراحة وبقية يومه في المتنزهات.. مستوى نظافة الفرش الإضافي للأطفال
2904680418,false,finalized,3,12/23/2020 11:36:23,helpful,1.0,,161092,“Mohsen”. المعاملة المرنه والمحترفه من طاقم الفندق جميعهم بدون استثناءالخدمات المتاحه فى الغرفه مثل البار-ادوات النظافه-طاولة مكواه (ينقصها فقط مكوه ملابس). 1-غرفة المدخنين افضل ان يكون شباكها يمكن فتحه لتهويه افضل2- دخول الدسكو يجب ان يكون مجانا لضيوف الفندق وبالفعل كان كذلك حتى شهر يونيه الماضى لكن الان تغير النظام واصبح دخول الدسكوا مقابل 100 درهم!يفضل تركيب شطاف للتوالت ان امكن ذلكسرعة الانترنت المجانى ضعيفة
2904680419,false,finalized,3,12/23/2020 11:36:23,helpful,0.6702,,34752,حسن. . الانترنت سيء الافطار
2904680420,false,finalized,3,12/23/2020 11:51:53,helpful,0.6771,,149645,رائع. . كل شي جميل ولكن الإنترنت بطئ جدا
2904680421,false,finalized,3,12/23/2020 11:51:53,helpful,0.6771,,103510,"“فندق كريستال الشارقه”. القيمه مناسبه والموقع ممتاز جدا"" قريبه من الخدمات. المشكله الوحيده بشكل عام في الاماره مواقف السيارات"
2904680422,false,finalized,3,12/23/2020 11:51:53,helpful,0.6771,,50952,“شكرا لكم”. المبنى والأستقبال والأسرة. وجود اللبس الغير محتشم
2904680423,false,finalized,3,12/23/2020 11:51:53,helpful,0.6771,,149668,“مريح بالعموم”. تقريبا كل شي. فيه نوع من اﻻستهبال من موظفي اﻻستقبال على نوع الغرف المحجوزة من البوكينق مثﻻ يقولون كل موقع يسمي الغرف على كيفه او يقولون متى حجزت ماظهر عندنا حتى مع اعطاء رقم الحجز.. والله عيب
2904680424,false,finalized,3,12/23/2020 11:58:53,helpful,1.0,,41973,ممتاز. قربه بجانب الحرم والتوسعه الجديده. في حجز بوكنج لا يوجد مصداقيه فقد حجزت غرفتين، غرفه مع ٢ اطفال فوجدتها الغرفه لنفرين فقط والاطفال لا يوجد لهم مكان بنفس الغرفه لنفرين وضعوا لي سرير اضافي ولكن بسعر خيالي فاصبحت الغرفه صغيره غرفه لنفرين توضع بها سريرين اضافين ولا يوجد في الفندق غرفه رباعيه او ثلاثية اضفت على سعر الغرفه اكثر من ١٠ الاف ريال لي عشر ليالي لمجرد اضافه سريرين لاطفالي
2904680425,false,finalized,3,12/23/2020 11:58:53,helpful,0.6771,,7206,جيد. أعجبني انه قريب من الحرم المدني و نظافة الغرفة. لم يعجبني معاملة الطاقم الفندق
2904680426,false,finalized,3,12/23/2020 11:58:53,helpful,0.6771,,68319,مقبول. أمانة العماله. عدم نظافة المسبحالتنظيف بشكل يومي للغرف مفقود - لابد من الطلب ويتأخر طلب تقديم الخدمة
2904680427,false,finalized,3,12/23/2020 11:58:53,helpful,0.6771,,176744,“فندق هادئ”. اعجبني موقع الفندق وتكامل الخدمات بجانب الفندق. بصراحه لا يوجد ملاحظات سلبيه
2904680428,false,finalized,3,12/23/2020 13:20:15,somewhat_helpful,0.6526,,124021,جيد. . المشكلة التي كنت اعاني منها عدم توفر الانترنت مجانا وعد السؤال تمت الافادة بأن الساعة 10 درهم وانا قد ذهبت الى اكثر من فندق وتم الافادة بوجود الانترنت مجاناً
2904680429,false,finalized,3,12/23/2020 13:20:15,somewhat_helpful,0.6526,,64641,مرضي. النظافة جميله والاثاث راقي. عندما تحجز عن طريق Booking يكون وقت الدخول هو الساعه ٤ عصرااا وهذا لايصلح جملة وتفصيلا
2904680430,false,finalized,3,12/23/2020 13:20:15,helpful,0.6737,,51060,جيد. الفندق نظيف جدا ومناسب للعائلات. 
2904680431,false,finalized,3,12/23/2020 13:20:15,helpful,0.6737,,206707,“جميلة ليلة للراحة قبل الرحلة ولقربه من المطار”. جدا مريح ولذيذ أشكرك موظف الاستقبال الأخ المصري أعطاني ترفيع على غرفة جدا فخمة فله كل الشكر والتقدير. كان فيه زواج لهنود في الدور الأخير وقليل من الإزعاج
2904680432,false,finalized,3,12/23/2020 13:21:30,helpful,0.6737,,110345,“رااااااااااائع”. كل شئ جميل بالاخص بوفيه الافطار. المواااااااقف غير مجانيه فقط ياليت تشوفون حل لها مستقبلا بحيث مبلغها باليوم الواحد ٢٦٤ ريال !!!
2904680433,false,finalized,3,12/23/2020 13:21:30,helpful,0.6737,,5942,مقبول. الديكور والاكل رائع. تأخيييير في استلام الغرفه في كل مره اقوم بزيارة الفندق بمعدل مايقارب من الساعتين الى ٤ ساعات للأسف اخطاء كثره فالأسعار
2904680434,false,finalized,3,12/23/2020 13:21:30,somewhat_helpful,0.6526,,18331,“هذا فندقي المفضل 👍🏻👍🏻”. نعم الأفطار لذيذالسرير مريح. لاشئ
2904680435,false,finalized,3,12/23/2020 13:21:30,somewhat_helpful,0.6526,,65063,استثنائي. الخدمه + الطاقم قمة الاحترام وخاصه الاستقبال. 
2904680436,false,finalized,3,12/23/2020 13:22:35,somewhat_helpful,0.6526,,156876,ضعيف. غرفة الجلوس واسعه والاثاث قديم لكن مريح. الاثاث قديم والجدران والأرض فيها بقع والغرفه والحمام غير مجهزين والثلاجه تبريدها سيء وفارغه
2904680437,false,finalized,3,12/23/2020 13:22:35,helpful,0.6737,,168884,جيد. الموقع ممتاز والمعاملة جيدة جدا .اتمنا لهم مزيد من التقدم والتوفيق شكرا روتانا. 
2904680438,false,finalized,3,12/23/2020 13:22:35,helpful,0.6737,,136301,رائع. الراحه والنظافه وتعامل الموظفين روعه وقمه في الذوق. المطعم جلساته مكشوفه
2904680439,false,finalized,3,12/23/2020 13:22:35,somewhat_helpful,0.6526,,43159,“انتقاد”. مطل على الحرم. وجود باب فاصل بين غرفتي والغرفة الجانبية مما احدث الكثير جدا من الازعاج وخاصة الاطفال
2904680440,false,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,22128,مخيب للأمل. قرب المسجد النبوي. النظافه الاثاث والخدمات
2904680441,false,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,199102,“الأجنحة بالمبني القديم تعطي انطباعا سيئا عن الفندق حيث ان أثاثها ومفروشاتها متهالكة وقديمة ومهترئه”. كان الافطار جيد جدا ومتنوع وكذلك السرير والوسادات مريحة جدا. الأجنحة بالمبني القديم لا تعكس تصنيف الفندق خمس نجوم حالتها مزرية جدا ولاتصلح لفندق مثل الإنتر
2904680442,false,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,144336,“المملكة العربية السعودية”. الموقع. يوجد رايحة طبخ في ممرات الفندق
2904680443,false,finalized,3,12/23/2020 13:23:40,somewhat_helpful,0.6526,,153754,“اوتيل دون المستوى”. للاسف تعامل سئ من المدير المصري. روائح كريهه في الفرش والاسره ويحتاج الاثاث لتحديث
2904680444,false,finalized,3,12/23/2020 13:24:41,somewhat_helpful,0.6526,,205852,“جيدة و لا بأس بها”. الديكورات و الاثاث. ازعاج بعض العاملين بالدور السادس
2904680445,false,finalized,3,12/23/2020 13:24:41,helpful,0.6737,,59653,“الاثاث جديد ونظيف ....الموظفين راقين ..الفطور يجي لعندك ف الغرفة”. . النت مو شغال ...الوسائد متعبة ف النوم
2904680446,false,finalized,3,12/23/2020 13:24:41,somewhat_helpful,0.6526,,127083,جيد. موقع الفندق. في حالة الجيك اوت المتاخر قليلا ياخذ مبلغ اضافي
2904680447,false,finalized,3,12/23/2020 13:24:41,helpful,0.6737,,212692,استثنائي. موظف الإستقبال نبيل كان جدا محترم وساعدنا كتير. 
2904680448,false,finalized,3,12/23/2020 13:28:13,helpful,0.6737,,58007,“مكان رائع للإقامة”. السرير مريح جدا. 
2904680449,false,finalized,3,12/23/2020 13:28:13,somewhat_helpful,0.6526,,137504,ضعيف. ولا شي عجبني بالفندق. 
2904680450,false,finalized,3,12/23/2020 13:28:13,helpful,0.6737,,171339,استثنائي. الهدوء في الغرف العزل ممتاز جدااا موقع الفندق جدا جميل والسعر فوق الممتاز مقارنه بالمكان الاثاث جميل وعصري تقييمي له ٥ نجوم وليس ٤. قائمة الأفطار يجب ان تتنوع اكثر
2904680451,false,finalized,3,12/23/2020 13:28:13,somewhat_helpful,0.6526,,96364,“لا انصح بهذا الفندق مقابل هذا السعر”. قريب من السوبر ماركت والصيدليه والمساج. -أي زياره لاي شخص تدفع 150 درهم مقابل الزياره-ازعاج من الغرف المجاوره-الفندق وارضيه الفندق قديمه
2904680452,false,finalized,3,12/23/2020 13:30:37,somewhat_helpful,0.6526,,180138,"“القرب من محطة المترو ومول الإمارات”. قريب جدا من محطة المترو ومول الإمارات وقريب جدا والمنطقة اللي فيها الفندق حولها مطاعم وبقالات وصالونات وخدمات متعددة للسائح. الازعاج حتى اصوات اقدام الداخلين والطالعين تسمعه وانت بالغرفة , ضيق الغرفة , عدم وجود سلبر ولايوجد شخص يساعدك في نقل امتعتك لداخل وخارج الفندق"
