_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review
2905773352,false,finalized,3,12/23/2020 06:40:23,helpful,1.0,,39682,ها هى رضوى عاشور تطل علينا برائعة أخرى من راوئعها لا تزال ثلاثية غرناطة الرواية المفضلة لدى وتليها الطنطورية ، لا أدرى ما تفعله بنا رضوى فى روايتها فهى تسحرنا لنعيش معها عالم من نوع آخر ، فهى لا تخبرنا التاريخ بل تجعلنا نعيشه معها تجعلنا جزء من هذه العائلة التى تروى حكايتها فنصير نحن أبطال الرواية .. فى الطنطورية عشت تاريخ فلسطين من قبل أن تصبح إسرائيل و حتى أصبحت . تقرأها من الصفحة الأولى و تجدها تجرك معها إلى الأخيرة ، من أول وصف رقية للطنطورة و المذبحة و العيش فى صيدا و زواجها من أمين و إنجابها لصادق و حسن و عبد و مجئ مريم ، حتى تأتى حرب و مجزرة بيروت هنا تشعر كأنك بداخل الحرب تعيش هذه الأيام فى خوف و رعب و حزن و اكتئاب ، و عندما تعرف بموت أمين تشعر بأن الدنيا توقفت و عندما وصلت إلى الفصل الذى كان عنوانه (عن اعتقال عبد ) هنا لم أكمل لم أتحمل مقدار الألم فتوقفت .. عندما استعدت شجاعتى و أكملت ، حمدت الله أن عبد رجع و هنا أكملتها ، و فى النهاية تعطينا رضوى الأمل كما أعطتنا فى ثلاثية غرناطة أن الأندلس برغم كل شئ ستعود ، ها هى تفعل نفس الشئ فى الطنطورية فبعد كل الألم تعطيك الأمل فى النهاية أمل أن فلسطين ستعود .. رائعة هى رضوى فى رواياتها تألمنا عندما ترينا كيف كنا - نحن العرب - و كيف أصبحنا و لكن فى النهاية تخبرنا أن هناك أمل كى نعود كما كنا .
2905773353,false,finalized,3,12/23/2020 06:39:53,not_helpful,0.6804,,33385,وهي دي مصر.... واقع مخيييف، مؤلم والقادم اسوأ
2905773354,false,finalized,3,12/23/2020 06:39:53,helpful,1.0,,50800,الكاتبة الوحيدة القادرة على وصف شعور المرأة العاشقة في كل حالاتها بمنتهى الدقة هي أحلام مستغانمي .... وكأنها عاشت في أجساد كل امرأة في هذا العالم ...... بتتعرض لقضايا نسائية بشكل مدهش وعندها قدرة على معرفة مكان الجرح والضغط عليه بكل قوة بس بمنتهى الرقة والحنان ... طبيبة قلوب النساء ... كتابها بيصور قصة امرأة تحتاج لنسيان حب حياتها من خلال قصص عشرات النساء وفي النهاية كما يحدث في الواقع بتتخلى عن كل ما يمكن ان تحققه من نجاح في انهاء عبوديتها لقلبها وبترجع تاني لمالك قلبها ....
2905773355,false,finalized,3,12/23/2020 06:39:53,helpful,1.0,,27607,"بطبعي مبحبش آقرآ الروايات اللي بلاقي ناس كتير بتتكلم عنها ،، بحسها فقاعات ع الفاضي ! ،، لكن الرواية شدتني ،، اسمها غريب فعلا ،، يجبرك تقرآها =) !. آول رواية تعيطني وتآثر فيا :D ،، وبرضو آول روايه تلامس الدين وتكون فـ شكل دعوي ،، وتتكلم عن الدين كده =)). الجزء الاول فـ الرواية وموت ""ريما"" واللي آثر فيا شخصيا كآني شاهده ع وفاتها وتآثري زي مـ كل افراد الروايه تآثروا :(. واسلام ""ندي"" وفرحتي بيها :D. لكن الجزي الثاني فـ الرواية من ""اختفاء "" احمد "" ورجوعه وعوده الذاكرة تدريجيا كانت شئ درامي شوية ،، كآغلب الروايات للآسف !. اسلام سونيا وتانيا وجوزيف كان شئ هامشي ومش واضح حتي رد فعلهم من اسلام ""سارة"" !. تجربه رائعه يعني :D. وآول تجربه ليا مع ""خوله حمدي "" وإن شاء الله هتتكرر تاني =)). بالتوفيق يارب ^__^. اللهم اعز الاسلام والمسلمين يارب العالمين ^_^"
2905773356,false,finalized,3,12/23/2020 06:39:53,somewhat_helpful,0.3402,,57949,ستمية صفحة من اللغط والكلام الفارغ مافيش حاجة حلوة فى الرواية غير الجزء الاخير بتاع البرنامج التأهيلى
2905773357,false,finalized,3,12/23/2020 06:40:54,somewhat_helpful,0.6598,,46238,كتاب لطيف عموما ولا يأخذ من وقت القارئ الكثير ، مقالات متفرقة معظمها جميل
2905773358,false,finalized,3,12/23/2020 06:40:54,helpful,1.0,,11389,أن تقرأ 500 صفحة من وجع!. أن تشعر بالخيبة و الخذلان !. أن تبقى طوال 500 صفحة تتساءل كيف أضاعوا الأندلس! كيف أضاعوا غرناطة !. ألسنا أحق بذاك الجمال المسلوب !. أحب رضوى عاشور ... جميلة في كتاباتها. لا كان السرد طويلاً فتمل ولا الأحداث سريعة فتستهجن ... مُمتعة جداً و جداً ...
2905773359,false,finalized,3,12/23/2020 06:40:54,helpful,1.0,,49919,روايه من ايام الصبا .. ايام المريول و اساور الصداقه ض1. بس ان ما خانتني ذاكرتي كانت بطله .. يمكن لو ارجع اقراها الحين ما اعطيها ? نجمات. بس ذكرياتي ايامها كانت جميله. اللي اتذكر انه كان صغير وكان عنده صديق قـ**** عشانها... بعدين طلع و هي كانت بتتـ**** وكبيره. وبعدين اكشنات و درامات الروايات السعوديه ض1
2905773360,false,finalized,3,12/23/2020 06:40:54,helpful,0.6804,,59647,"تابعت الرواية عند نشرها في حلقات جريدة التحرير حتى وصلت للحلقة العشرين. توقفت لعدة أسباب أولها أنني كنت أكتب وقتها رواية بنفس التكنيك فخفت التشويش. و ثانيها أن الحلقات الأولى لم تكن شيقة بل مليئة بالتقريرية السياسية للواقع الذي نعيشه. توقفت لمدة عام حتى أنهى الكاتب روايته وأنهيت روايتي. ونشر روايته ولم أنشر روايتي . وقلت أعود لأقرأ من البداية ربما ظلمته.. مرت علي الحلقات العشرون الأولى بنفس الرتابة. بل و ما تبعها من أحداث. وكان طوال العمل يغيظني وجود عز الدين فكري . لم يعجبني وجود الكاتب نفسه في العمل ووصفه لنفسه بالرزانة و التفكير العلمي و المحاولات الحثيثة لتأهيل الشباب. لم ينزح عني الثقل إلا عندما ظهرت علاقته بميرفت. ثم المفاجاة الكبرى: السفاح. بصراحة أحسست أن الشخصية حينها تقاربت بعنف مع شحصيتي المحبوبة "" الكولونيل أورليانو بوين ديا"" أهم شخصية في مئة عام من العزلة واحد أهم الشخصيات الروائية في التاريخ. هذا الجزء هو أهم وأفضل جزء في الرواية. لا لحرفيته الروائية فالكاتب احتقظ بالتقريرية. ولكن لأنه قفز بالشخصية خارج النمط و خارج التوقع. و أيضاً لأنني كما كنت أحب أورليانو واعذر دمويته فقد احببت السفاح و عذرته. و الغريب أنني في نفس وقت كتابة روايتي كتبت مقال"" المفتش والباشا"" وضممته للرواية. المقال كتب بمناسبة انتخابات الرئاسة وكان يقول أن الحل في شخص مثل عز الدين فكري . لذلك شعرت أن الشخصية مثلها مثل الرواية. بها شيء مني ومن فكري. صحيح أن عز الدين لم يكن الحل لكنه خطوة على الطريق سنمر بها ولابد. شيء أشبه بجامع القمامة. تأنف منه ولا تستطيع الحياة دونه. فكر دموي لكن هكذا قامت الأمم. نحن بالفعل نريد كل شيء بدون أن ندفع الثمن وهو المستحيل. إما حيوان سعيد أو إنسان تدفع فاتورة رغبتك في الرقي بالأجيال التي بعدك دون أن تنعم بالحرية بنفسك .. بنهاية عز الدين عدت لرتابة الرواية حتى النهاية. لم اقتنع بأن هذا ""الخطاب"" يكتب في أربعة وعشرين ساعة. فهو لا يقرأ في أربعة وعشرين ساعة. ولكن هي الوسيلة التي ارتآها الكاتب لسرد عمله. لكن هل هي قصة حياة أم قصة وطن؟ التداخل نجح احيانا وفشل أحياناً. فهناك بعض الفقرات لا داعي لها. لكن الشيء الذي أثر في أنها رسالة أب لابنه. بها بعض النصائح و التفسيرات التي لم احظ بها في حياتي. أخذت بعد انتهائي من الرواية استمع مرارا لأغنية “Father & Son” لCat Stevens أو يوسف إسلام.. مازلت عند رأيي في الكاتب. أنه أحد الكتاب الذين أحترمهم بشدة حتى أتمنى كل مرة أن تعجبني الرواية. ولكنها ثاني رواية أقرأها له و اشعر به سياسي يريد شرح رؤيته وتوقعاته و علومه في رواية. دائما العمل السياسي يسقط في المباشرة خاصة انه يكتب عن دوائر صنع القرار. مثل خريف البطريرك و حفل التيس. لا منجى من المباشرة هنا و لكن تطعيم العمل بالإبداع هي المهمة الصعبة التي يضطلع بها أي كاتب رواية سياسية. ولولا شخصية السفاح لقلت أنها رواية عادية.. أترككم مع أغنية يوسف إسلام.. http://youtu.be/Q29YR5-t3gg"
2905773361,false,finalized,3,12/23/2020 06:40:59,helpful,1.0,,2634,"يالهي !!!. كيف تنتهي رواية تقارب ال 400 صفحه بين يدي في اسبوع لا أدري !! ولكنني أعرفُ جيدًا بأنني لم أتمالك نفسي في البقاء بعيدة عن صفحاتها أنتهز كل فرصة أكون متفرغة فيها لأمكث وأقرا ما حصل مع عيسى من جديد ، كنت مثقلة بمشاغل وواجبات تم تأجيلها أوتوماتيكياً من أجل هذه الرواية ، تركتُ اختي وحيده في ليالي كثيره لاسافر في عوالم هوزيه مما ادى الى كرهها الشديد لهذه الروايه :). إن كنت تبحث عن الرواية الواقعية الواقعية فساق البامبو هي الخيار الأمثل واقعيه حتى الايذاء مؤلممة ولكن حقيقية .. جزءاً منها التصق بقلبي , أجدني عاجزة عن وصفها أو الكتابة عنها و لا أستطيع سوى أن أقتبس هنا مقولة نزار قباني (الصمت في حرم الجمال جمال ).... صدقاً لا أعرف ماذا أقول ، أخشى أن أكتب هنا فيقرأُ من لم يقرأ الرواية بعد وأسرق البهجة منه !. كل ما بإمكاني قوله هو اني لاول مره في حياتي تمنيتُ ان اكون مخرجة افلام لاصنع انتاج سينمائي ضخم لهذه الرائعه ليفهم الناس معاناه الاجانب الخدم .. لاكون صادقة .... ساق البامبو في كل مواقع التواصل الأجتماعي أرى عنوان هذه الرواية بشكل مزعج ، بالرغم أني أقتنيت الرواية منذ زمن طويل إلا أنني لم أشرع في قراءة الرواية ، قرأت الإصدار الأول للكاتب (سجين المرايا) فأعجبني أسلوبه . أما بالنسبة للبامبو فانها مختلفة جداً، السنعوسي سلط الضوء على قضايا عدة في هذه الرواية بطريقة مغايرة : ضياع الهوية ، التشتت بين دولتين ، التشتت بين اديان عدة ، العنصرية ، التفرقة ، بالرغم أن أحداث هذه الرواية تدور بين الكويت والفلبين إلا أنني احسست أن هذه المشكلة منتشرة كثيراً في دولنا العربية .. بالرغم من الجو الحزين للروايه الا اني وجدت نفسي بين مشاعر كثيره ، الضحك والدهشة والقهر والخوف ولكن في أغلب المواقف اجدني امسك نفسي متلبسة بالبكاء ، بكيت وبكيت بشده وجدت نفسي اغلق الروايه لانعدام رؤتي الواضحة للكلمات من شدة البكاء ، احببت جميع الابطال و تعاطفت كثيرًا معهم عيسى، ميرلا، جوزافين، راشد، غسان، ماما آيدا، إينانغ تشولينغ، ادريان ، العمة هند وحتى الدلفين العمة نوريه وماما غنيمه .. ولكن الحب الاكبر كان لخوله شعرتُ انها ملاك احببت كل شئ فيها حبها للكتب شغفها للقراءه والكتابه افكارها عقلها احلامها وحتى ابتسامتها اللتي لم اراها .. كرهتُ ميندوزا كرهاً شديدا تمنيتُ له الموت قبل ان يموت كرهتُ العمة نوريه سمكة القرش ايضا كرهت لعنت الحياة والفقر والجوع والألم والظلم والمال والعادات والتقاليد والأنظمة والدول ! كاذبٌ مَن يقول : أن زمن العبيد و العبودية انتهى ! هو إلى هذه اللحظة موجود بمسميات جديدة براقة و حقيرة ""الخدم"" ""عمالة الخادم"" .. إنها لعنة الشيزوفرينيا التي أصيبت وتصاب بها المجتمعات العربية التي تنادي بالمساواة والقضاء على العنصرية والحلم بغد أفضل ولا تفهم أو تطبق من كل ذلك إلا قشور القشور ... بالطبع لي مآخذ واحد ! لم أفهم أبداً كيف يظل عيسى كل ذلك الوقت في الكويت من غير أن يحاول هو أو صديقه الداعية الفلبيني ابراهيم سلام أو أخته خولة تعليمه اللغة العربية أو حتى الصلاة صلاة المسلمين ! اعطوه سجاده وقران ولم ينتبه احد لتعليمه كيفية الصلاة ! اخذ يتخبط لوحده !. لكن في النهاية يجب أن أصفق للكاتب لأنه استطاع أن يأخذني إلى صراع الهوية والدين والرفض حتى داخل عيسى نفسه الذي عاش بين البينين وظل وسيظل !. أي غربة هذه !. غربة جسد يبحث عن موطن يئويه ؟. أم. غربة قلبِ يبحث عن دين يطمئنه ؟. انتهت الروايه بنفس الهدوء اللذي بدأت به .. سيدي سعود السنعوسي اشكرك انت روائي مثالي أتمنى لك المزيد من النجاح و المزيد المزيد من جوائز البوكر ... لم يكن من الممكن أن يجدوا أفضل من ساق البامبو لهذه الجائزة .. فقط اقرأوا ساق البامبو لتفهموا ."
2905773362,false,finalized,3,12/23/2020 06:40:59,helpful,1.0,,28814,"لن تصدق التأثير الذي تتركه هذه الرواية بقلب من يقرأها بعد الانتهاء منها ستدرك لماذا كتبت الكاتبة في اول. الرواية ""املي ان تلمس القصة شغاف قلب كل قارئ وتترك في نفسه أثرا مثل الذي تركته في نفسي"". لم تكن احداثها عادية لطالما عرفت ان ""الحب والحرب"" وجهان لعملة واحدة كلاهما يداهمانك يأتيناك مباغتة بلا موعد يحطمان جميع الحدود والقواعد كما في حب احمد وندى الذي كان الصدق يغلفهما. كيف لفتى مسلم ان يخطب فتاة ""يهودية"" بل ويدعوها للاسلام وكيف لفتاة صغيرة مسلمة تعيش بين اليهود وتتحدى العالم بأسرة للمحافظة على دينها, تأخدنا الرواية نحن ""مسلمو الوراثة"" لتعلم الاسلام عن كثب لنرى كم كان ينقصنا من معاني ديننا الحنيف, المقارنات والمفارقات بين الاسلام واليهودية والمسيحية اعطت للرواية طابعا مثير الكل يناقش ويحاور لتكون ديانته هي الاسمى, ويأتي الاسلام بأحكامه السليمة ليعلن لنا كم اننا ممتنون لله كوننا مسلمين !. اجمل ما في الرواية اصرار احمد على ان ""المسلمين"" لا يمثلون بالضرورة الاسلام كـ""دين"" وحرصه على اهداء ندى كتاب ""السيرة النبوية"" ليعلمها من هو المسلم بحق !. تمسك الكاتبة الواضح بالاخلاقيات الاسلامية والعادات السليمة اعطت لهذا الحب معنى سامي منزه عن كل ما نراه ونقرأه, فلا ترى اي كلمة او موقف خارج عن الطريق الصحيح.. وتأتي الرواية بنهايتها العظيمة التي تؤمن بأن لابد للحق ان ينتصر حتى لو بعد حين !"
2905773363,false,finalized,3,12/23/2020 06:40:59,somewhat_helpful,0.3367,,57591,"(y) ممكن بتديك امل انك ممكن تبطل اى حاجه فى حياتك لو كان عندك اراده ولقيت ناس حواليك يشجعوك على اللى انت عايزه دا,اهم حاجه انك تطلب المساعده من الغير عشان نفسك مش دايما حتقف معاك"
2905773364,false,finalized,3,12/23/2020 06:40:59,not_helpful,0.3367,,40174,رواية روعة
2905773365,false,finalized,3,12/23/2020 06:41:26,not_helpful,1.0,,51553,ليتهم يعرفوا مقدار حب المرأة إذا أحبت
2905773366,false,finalized,3,12/23/2020 06:41:26,helpful,1.0,,32358,يوتوبيا رواية اجتماعية جميلة تعبر عن حتمية اختفاء الطبقة الوسطي وسط مجتمع مصر في المستقبل القريب وانقسام المجتمع الي طبقة ثرية تملك كل شئ حاصرة لنفسها في منطقة اطلق عليها الكاتب اسم يوتوبيا وطبقة لاتملك اي مقومات الحياة تعيش في فقر مدقع يتقاتلون فيها علي الطعام خارج اسوار يوتوبيا المحروسة بالمارينز ويفصل الكاتب اخلاقيات الطبقتين في صورة ادبية فائقة الجمال.. (???? خارج يوتوبيا ?????? ?? ?????? ??????? ?????? ????? ??????? ??????? ??????? ?? ?????? ??? ????? ????)
2905773367,false,finalized,3,12/23/2020 06:41:26,not_helpful,0.6633,,23233,معنى الإبدااااع
2905773368,false,finalized,3,12/23/2020 06:41:26,helpful,1.0,,65221,أكره النهايات المفتوحة ، ربما لو كنت قيمت الرواية قبل أن أنهيها لأعطيتها خمس نجمات لكن النهاية لم تأسرني كما أسرتني تفاصيل الرواية ، الوصف المفصل والدقيق لبلاد ما روراء النهرين وحال المسلمين فيها تحت الحكم السوفييتي وبعده جعلني أدرك أن لي إخواناً في تلك البقاع ربما لا نعرف عنهم شيئاً وجعلني أتطلع إلى رحلة لاستكشافها كرحلة علي ، هناك أيضاً تلك الحكايا عن جزء لا نعرفه من تاريخنا ، وربما لن نعرفه أبداً.. الرواية جميلة وقدرة الكاتب على الوصف رائعة لكن بها مشاهد حسية جداً وغير لائقة ، ساهم هذا أيضاً في خفض تقييمي لها.
2905773369,false,finalized,3,12/23/2020 06:42:19,helpful,1.0,,21337,"جميلة جدا ,ومؤلمة جدا جدا عيشتني تفاصيل لم أكن عشتها من قبل ,فيها كل مشاعر الحب ما مررت به وما لم أمر ,أحببت النزعة الأدبية في كل من عزيز و جمان. أيقنت بعدها صدق ما يقولون "" قضى أخف من قضى "". كرهت فيها ""حقارة "" عزيز وشخصيته ,صدقا جعلتني محتارة أحبها فعلا أم لا. أما مهي فتمادت في ""غبائها "" وحبها الطاغي ""لطاغية"" قتلها بحبه"
2905773370,false,finalized,3,12/23/2020 06:42:19,helpful,0.6598,,944,رواية اكثر من رائعة متندم لأني وضعتها فوق رفوف المكتبة لاكثر من سنة !
2905773371,false,finalized,3,12/23/2020 06:42:19,helpful,1.0,,11763,كنت في طنجه بالمغرب عندما انتهيت لتوي من قراءه الروايه؛ وكنت اتمني بالا تنتهي ابدا وان اقرء واستذيد حتي ياتينا المدد من المماليك والعثمانين لكن تخيلت الاسبان السائحين المنتشرين بكثره هناك وكانهم القشتالين القدام وحاولت ان اداري مشارعي السلبيه تجاههم؛ فما اصعب التهجير وما اقصي ان تنتزع الهويه مهمها كانت هذه الهوية او الدين الذي يتبناه المرء؛ فانا اؤمن بالحرية الدينيه والحريه الشخصيه ... ادمتني الروايه بشخصيتها ولن ارتاح حتي اذهب الي اسبانيا واري قصر الحمراء واذهب الي البياذين واترحم علي شهدائهم ..... تحيه الي محمد محسن الذي ابكاني باغنيته الرائعه. ياغنوه مابتكلمش لانها تذكرني بشخصيات الروايه !!!!. https://soundcloud.com/doody-amin/4ts...
2905773372,false,finalized,3,12/23/2020 06:42:19,helpful,0.6598,,29291,أربع نجمات.. ^^. ?? للقصة البوليسية الرائعة... و?? للأحداث المثيرة المتلاحقة... مبدع مراد.. كان يستحق 5 نجوم لولا إستخدامه اللغة العامية في الحوارات..! :)
2905773373,false,finalized,3,12/23/2020 06:42:50,helpful,1.0,,21546,ابدعتِ أيما ابداع... رواية هادئة.. كاملة.. مستفزه للمشاعر.. موجعه.. مقلبه لصفحات الماضي.. سلسة.. عباراتها راقية.. محافظة.. باختصار.. جميــلة... شكراً لكِ..
2905773374,false,finalized,3,12/23/2020 06:42:50,not_helpful,0.3438,,43207,رواية سيئة للاسف احمد مراد بينحدر جدااا
2905773375,false,finalized,3,12/23/2020 06:42:50,helpful,1.0,,34935,!!رائعة ... أيه الابداع ده .... من أجمل ما قرأت. :). أتمنى أن يوتوبيا تظل رواية نقراها و بس ...
2905773376,false,finalized,3,12/23/2020 06:42:50,not_helpful,0.3438,,21731,دائمًا تستفزني للغاية المرأة الضعيفة !!. لكم وددت أن اصفع البطلة !. :3
2905773377,false,finalized,3,12/23/2020 06:43:22,helpful,0.6667,,26309,رواية جد راقية...أحببتها كثيرا..بالرغم أن النهاية في نظري لم تكن مرضية ...
2905773378,false,finalized,3,12/23/2020 06:43:22,not_helpful,0.3438,,40527,رواية ممله فيها الكثير من التكرار من رواية احببتك اكثر مما ينبغي
2905773379,false,finalized,3,12/23/2020 06:43:22,helpful,1.0,,7601,"مبدئيا , انا من الناس الي بيفضل الرواية الاجنبية علي العربية, فاني ابدي اعجابي الشديد بالرواية دي انجاز في حد ذاته !. اسلوب احمد مراد في خلق الشخصيات و قدرته علي ""توصيف"" كل شخصية بطريقة تخليك دايما منجزب ليها و متابع كل تفصيلة صغيرة عنها في رايي هو مفتاح نجاح الرواية, زائد طبعا الخروج عن القوالب المحفوظة في الفكرة و ان كان في شبه شوية مع فيلمExorcism of emily rose ,. .او زي ما صديق ليا قالي : "" ماوراء الطبيعة بتاعة الكبار"".. كنت اتمني انها ما تتعملش فيلم لان عمر الفيلم ما حيبين كمية التفاصيل الي في الرواية , حتي في هوليوود , مابالك بقي السينما المصرية , خصوصا لما بيبقي الموضوع بيتعلق بعالم ما وراء الطبيعة و الغيبيات !. عندي بس ملاحظتين طبي عالماشي ؟. هو احمد مراد كان نفسو يطلع دكتور سنان ؟. ثانيا, مافيش دكتور عايش علي مرتب الحكومة فيكي يا بلد يعرف يعيش الحياة بتاعة يحيي دي ! حاتخلي الناس تفتكر اننا موالعينها يا استاذ احمد كدة و احنا مش لاقيين ناكل اصلا !"
2905773380,false,finalized,3,12/23/2020 06:43:22,helpful,0.6667,,46730,من اعظم الكلمات التي قرأتها ، يدفع بك للأمام كتاب اقل مايقال عنه علاج تحفيزي لحياتك ?
2905773381,false,finalized,3,12/23/2020 07:58:28,helpful,1.0,,24735,"بداية الرواية هي اروع رواية قرأتها اطلاقا ربما لأن الديانة المسيحية تثير تساؤلاتي بطريقة غريبة عليّ لا اجد لها تفسير..حتى اني اشعر ان تلك الفترةهي اساس لشيئ هام ... الاسلوب الروائي رائع،فقد شعرت في القراءة انني اراقب الاحداث عن قرب ، او اني داخل ذاك الزمن، مع هيبا في صومعته ومصر والكنائس واورشليم ذاتها وكل الرحلات التي ارتحلها،بل شعرت اني هيبا احيانا ..فهو هيبا الانسان قبل اي شيئ..فأوجدت له مبرّرات واحببت ضعفه وحلمه وطموحه وانهزامه وخطاياه حتى ... الرواية تنتقد الكثير على لسان الشخصيّات بطريقة فلسفية احيانا.. اعجبتني شخصية عزازيل ايضا..وآراؤه..هل الشيطان فعلا لديه هذا الذكاء في الحديث ..هل هو كائن ذكيّ ومركّب مثلنا؟؟. بقول الراوي على لسان عزازيل:. ""يا هيبا ان الانسان في كل عصر يخلق الها له على هواه ،فإلهه دوما رؤاه واحلامه المستحيلة،ومناه."". ""ان الله محتجب في ذواتنا ، والانسان عاجز عن الغوص لإدراكه ولما ظنّ البعض في الزمن القديم ، انهم رسموا صورة للإله الكامل، ثم ادركوا ان الشر اصيل في العالم وموجود دوما اوجدوني لتبريره"". ""انا يا هيبا انت ، وانا هم ..تراني حاضرا حيثما اردت ، او ارادوا .فأنا حاضر دوما لرفع الوزر ، ودفع الاصر ، وتبرئة كل مدان.ان الارادة والمريد والمراد،وانا خادم العباد ،ومثير العباد الى مطارد خيوط اوهامهم."". اعجبني ايضا حديث الراوي عن عزازيل:. في اصل عزازيل ،آراء واقاويل .بعضها مذكور في الكتب القديمة وبعضها منقول عن ديانات الشرق . لا تؤمن كل الديانات بوجوده. ولم يعرفه المصريّون القدماء ، العرفاء..ويقال ان مولده في وهم الناس، كان في زمن سومر القديمة ، او كان ايام الفرس الذين يعبدون النور والظلام معا ،ومنهم عرفهم البابليون .ثم كان ذكره الاشهر في التوراة التي كتبها الاحبار بعد عودة اليهود من السبي البابلي .امّا في ديانة المسيح فالمذاهب كلها تؤيّده ولا تقبل الشكّ فيه. فهو..روى عنه القدماء انه خلق الطاؤوس فقد ورد في نقش قديم انهم عيّروا عزازيل بأنه لا يفعل الا القبائح ولا يدعو الا اليها فأراد ان يثبت لهم قدرته على فعل الجمال فخلق هذا الطائر.قلت ذلك يوما لعزازيل ،فابتسم وهزّ كتفه متعجّبا."". تنتهي الرواية بأن يعزلنسطور عن مرتبته و ينفى و""تنتصر"" الكنيسة الاسكندرية التي يترأّسها بكيرلّس ، اي ان ينتصر مفهوم ان العذراء هي ام الاله (وهو قانون الايمان الجديد المعدّل ). ينتصر على مفهوم ان العذراء هي امرأة قدّيسة وليست ام لإله.. **. استوقفني رأي نسطور الذي وضح اخيرا في الرواية : ""لا يجوز لنا ان نعتقد ان الله كان طفلا يخرج من بطن امه بالمخاض ويبول في فرشه فيحتاج للقماط،ويجوع فيصرخ طالبا ثدي والدته...ويكبر يوما بعد يوم ،فيكون عمره شهرين ثم ثلاثة اشهر ثم اربعة! الرب كامل كما هو مكتوب..."". -قرأت مرة عن نفي نسطور كبداية لستيعاب مفاهيم المسيحيّة الا اني لم افهم شيئ بتاتا فتركت الموضوع ..!! -. **. في الرق الثاني:. يقول الأسقف تيودور:. "" ان تجسد المسيح وموته وقيامته انتصار على الشيطان وتكفير عن ذنوب الانسان الاول المخدوع الخاطئ"" .. هل ولد المسيح كي ينال هذا المصير منذ البدء ويحرر العالم من خطيئة آدم..فكان للناس ان يعانون من هذه الخطيئة التي لم يرتكبوها طوال هذه السنوات الطوال..حتى يأتي المسيح. ""نحن نفعل خطايا اخرى كثيرة لا تقل خطرا عن عصيان الاكل من الشجرة المحرّمة . نفعل ذلك ونحن ابناء يسوع، ليس لأننا ورثنا عن آدم خطيئته ، بل لأننا ورثنا عنه النزوع للخطيئة والاستعداد لها ."". **. في الرق التاسع :. اذهلني موت هيباتياالتعذيبي اذهالا شديدا..فهل نحن البشر اشرار بطبعنا؟؟. نحن لنا الدوفع و القناعات لإقناع ضميرنا بأهمية والمفهوم الراقي الموجود خلف الشر الكامن فينا... في النهاية لا اعلم ما هو مدى مصداقيّة هذه الاحداث وهل هي بهذه المفاهيم ام ماذا..ولكن لا شك ان رأي الراوي من خلال هذه الرواية وتحليلاته مثيرة للتساؤل ..وطرف خيط لمحبّي البحث في المواضيع هذه... هذه الرواية هي رواية رائعة بلا شك..وانا سعيدة لقراءتها !!"
2905773382,false,finalized,3,12/23/2020 07:58:28,helpful,0.6667,,47534,كتاب كانت دعايته اكبر بكثيييير مما وجدته في محتواه. لا انكر وجود بعض الكلمات والجمل والقصص الجميله والرائعه والمعبره ولكن ليس كما كنت اتوقع. يتحدث عن تحديد الاهداف والتلذذ بالحياة والعيش بسعادة وعدم الانغماس في الاحزان والمتاعب والاعمال
2905773383,false,finalized,3,12/23/2020 07:58:28,helpful,0.6667,,41521,"اثير كاتبه مبعده , لكن احببت كتابها الاول اكثر. فلتغفري نسخة مكرره عن "" احببتك اكثر مما ينبغي "". اتطلع لقراءة جميع مؤلفاتها ومقالاتها ان وجد. ."
2905773384,false,finalized,3,12/23/2020 07:58:28,helpful,0.6667,,9226,كمية المقولات الجميله فى الكتاب لا تحصى + نهاية رائعه و غير متوقعه. و اللى مفهمش النهايه يبقى عنده مشكله ثقافيه عن تاثير المخدرات و علاقه الفيل الازرق بالموضوع
2905773385,false,finalized,3,12/23/2020 07:59:18,helpful,1.0,,49134,انتى ازاى كده ؟ وازاى كاتبه حاجه بالشكل ده وبالطريقه دى كده ؟ هو وليد ده بجد ؟ ....الروايه جميله جدا احلى روايه انا قريتها اروع روايه اصلا !!. أنا هعدل حاجه كمان بعد ما قريت الروايه ...انا لسه عند رأيى أنها حلوة جدا منكرش لكن انا زعلانه منك جدا ازاى بعد القهر ده تبقى النهايه صفحه ونص كده وبس. ليه مفرحتيناش معاكى شويه بعد ما زعلتينا كل ده ؟
2905773386,false,finalized,3,12/23/2020 07:59:18,helpful,1.0,,39358,"لو كنت املك نجمة سادسة و سابعة و ثامنة لكان عدل مُطلق ان اقيم بهم هذا الكتاب ! .. تجربتي الأولي مع رضوي عاشور .. من اجمل ما قرأت , الضحكات مع الحزن , الشخصيات التي تعيش في الخيال .. الغربة داخل الوطن , الأنتقال من بيت لبيت و من قرية لقرية بسبب الأحتلال الصهيوني , شخصية رقية البنت و المراهقة ثم الأم ثم الجدة , شخصية تجسدت فيها معاناه الحياه و حب الوطن و التفاني في الإخلاص لأولادها ... وصف المجازر كان هايل , وصف المخيمات و ما يحدث بداخلها , حياة النساء الفليسطينيات و حياة الفدائيين رجال المقاومة .. رواية متكاملة من الجانب الإنساني و التاريخي و من وصف اماكن و وصف احداث و وصف مجازر ... اعتقد اني هقرأها تاني !!"
